	MV_FEI1_t1Q14	MV_FEI2_t1Q14	MV_FEI3_t1Q14	MV_FEI4_t1Q14	MV_FEI4_t2Q15	MV_FEI5_t1Q14	MV_FEI5_t2Q14	MV_FEI5_t3Q15	MV_FEM1_t1Q14	MV_FEM2_t1Q14	MV_FEM3_t1Q14	MV_FEM4_t1Q14	MV_FEM4_t2Q15	MV_FEM5_t1Q14	MV_FEM5_t2Q14	MV_FEM5_t3Q15	MV_MIM1_t1M14	MV_MIM2_t1M14	MV_MIM3_t1M14	MV_MIM4_t1M14	MV_MIM4_t2F15	MV_MIM5_t1M14	MV_MIM5_t2M14	MV_MIM5_t3F15
1.2.1.20	0.0	0.0	0.0	0.0	0.0	9.14503e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.2.1.21	0.0	4.17033e-07	0.0	0.0	0.0	0.0	2.50533e-06	0.0	0.0	0.0	0.0	0.0	9.0747e-06	0.0	2.50533e-06	1.840832e-06	0.0	0.0	9.07989e-08	0.0	0.0	0.0	0.0	7.144263e-07
1.2.1.22	0.0	0.0	1.4585899900000002e-05	0.0	0.0	0.0	5.3552480000000005e-06	0.0	0.0001155116029999	0.0	0.00012553524653	4.73283625e-05	0.0	1.2437158e-05	1.2437158e-05	1.68692441e-05	1.46781907e-05	1.46781907e-05	0.0	5.04231163e-05	0.0001155116029999	1.76657e-06	0.0001155116029999	1.2437158e-05
1.2.1.24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.2.1.25	7.25324e-07	0.0	0.0	7.25324e-07	1.62513e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.2.1.27	0.0	0.0	9.242137e-06	0.0	0.0	0.0	0.0	1.1186376e-05	0.0	0.0	0.0	0.0	0.0	2.0696364e-05	0.0	0.0	0.0	0.0	0.0	0.0	5.011737310000001e-05	0.0	0.0	0.0
1.2.1.28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4732945e-05
1.2.1.3	0.0	1.5709055999999998e-05	1.56327e-07	1.2321299999999998e-07	1.705666e-07	2.79471e-07	2.79471e-07	0.0	0.0	0.0	0.0	5.3691e-08	0.0	1.2321299999999998e-07	1.9641364e-05	5.3691e-08	1.30148765e-06	0.0	0.0	0.0	1.705666e-07	3.37108613e-06	1.30148765e-06	0.0
1.2.1.31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7827e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.2.1.32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.2.1.38	0.0001442431364	0.0002158964469999	0.0001175780382	0.0	0.000142541331	2.9959081000000004e-05	0.000133000723	0.0001161159439999	0.0	0.0001175780382	0.000322725047	0.000119569064	0.0	0.0001042134969999	4.9408426e-05	0.0	0.0001042134969999	0.0	9.99067e-06	9.99067e-06	0.0002158964469999	0.0	0.0	4.9408426e-05
1.2.1.39	0.0	0.0	0.0	0.0	3.720270099999999e-05	0.0	0.0	1.9039028e-05	0.0	1.9039028e-05	0.0	0.0	1.9039028e-05	0.0	0.0	0.0	1.3629654e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.2.1.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.73372e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.2.1.41	0.000102557506	0.0	0.000260941698	0.0001376550878999	0.0001376550878999	0.0	0.0001980979587999	5.482024500000001e-05	0.0002024318299999	0.0001980979587999	0.000260941698	0.000252735938	0.000104166164	1.3937894e-05	0.0001667538667	0.000104166164	0.0	0.0	9.5884486e-05	0.0001667538667	0.0002024318299999	0.0	0.00011548569	0.0
1.2.1.43	0.0	1.76324e-06	0.0	4.31997e-07	4.31997e-07	0.0	0.0	2.88638e-07	0.0	0.0	0.0	0.0	0.0	0.0	2.88638e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.2.1.46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.08509e-06	0.0	0.0	0.0	0.0	0.0	2.2564233e-06	0.0	0.0	0.0	0.0	3.685729e-06	0.0	0.0	0.0	0.0
1.2.1.5	0.0	0.0	0.0	0.0	0.000107758162	0.0	3.1423889e-06	0.0	0.0	0.0	9.205397e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000107758162	1.0368902e-05	0.0	3.1423889e-06	0.0
1.2.1.50	3.79992e-06	6.09557e-07	3.89178e-05	3.79992e-06	0.0	0.0	5.89404e-07	0.0	5.18351e-07	0.0	5.88554e-07	0.0	5.80808e-07	3.89178e-05	0.0	0.0	0.0	0.000144363	6.09557e-07	3.89178e-05	3.79992e-06	0.0	0.0	0.0
1.2.1.59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.90769e-07	1.24807e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.2.1.60	0.0	6.02501e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.55485225e-05	0.0	0.0	0.0	0.0	3.55485225e-05	1.06386e-06	0.0	1.06386e-06
1.2.1.68	0.0	0.0	0.0	2.277238e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.277238e-06	0.0	0.0	0.0
1.2.1.70	0.000109608561	1.005782e-06	0.0	7.872629999999999e-07	7.872629999999999e-07	5.6041686999999993e-05	0.0	5.0075048e-06	5.0075048e-06	5.0075048e-06	0.0001612259781	7.872629999999999e-07	5.16886e-06	6.68854e-06	0.0	0.0001311247754	0.0	0.0	0.0	6.755351e-06	1.0336828e-06	5.16886e-06	1.005782e-06	7.872629999999999e-07
1.2.1.71	2.22488e-07	0.0	5.1363799e-06	0.0	0.0	0.0	0.0	0.0	2.3758993e-05	5.1363799e-06	0.0	0.0	0.0	4.492619e-07	0.0	0.0	4.492619e-07	7.314766e-05	0.0	0.0001045468449999	4.492619e-07	2.3758993e-05	0.0	0.0
1.2.1.72	0.0	3.3500134e-05	0.0	0.0	6.373297e-07	0.0	0.0	0.0	0.0	0.00016084611	6.373297e-07	9.2162502e-06	0.0	2.6097031e-05	3.3500134e-05	0.0	2.714788e-05	0.0	2.714788e-05	8.061971000000001e-07	0.0	2.6097031e-05	0.0	0.0
1.2.1.76	0.0	0.0	0.0	0.0	3.0849020000000004e-05	4.066876e-06	0.0	3.0849020000000004e-05	1.086238e-06	0.0	4.5167570999999995e-06	0.0	0.0	0.0	8.705721999999999e-06	1.086238e-06	0.0	0.0	3.618399400000001e-05	0.0	0.0	0.0	0.0	3.618399400000001e-05
1.2.1.77	0.0	0.0	0.0	0.0	0.0	0.0	9.77206485e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.719105e-06	0.0
1.2.1.79	1.7689963e-05	3.12022e-07	1.33856275e-05	0.0	0.0	0.0	2.67908e-07	3.12022e-07	0.0	4.9267597e-05	3.4539437000000005e-05	2.67908e-07	0.0	0.0	1.33856275e-05	0.0	0.0	0.0	4.9267597e-05	4.9267597e-05	0.0	4.382794e-07	0.0	0.0
1.2.1.8	2.9684457000000003e-05	7.42492e-07	6.399039e-07	0.0	0.0	1.0261902e-05	0.0	1.2965685e-06	6.631444e-07	0.0	0.0	0.0	8.484737999999998e-05	8.484737999999998e-05	1.2965685e-06	0.0	0.0	7.42492e-07	0.0	0.0001917762789999	0.0	2.9684457000000003e-05	2.9684457000000003e-05	0.0
1.2.1.87	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.2.1.88	0.0	0.0002466907999899	0.0	0.0	0.0	8.039959059999998e-05	8.793639800000001e-06	0.0002466907999899	0.0	1.1568399e-06	1.9200082199999997e-05	0.0	2.1191359e-06	2.1191359e-06	0.0	8.060435e-06	0.0	0.0	0.0	8.793639800000001e-06	0.0	8.039959059999998e-05	2.1191359e-06	0.0
1.2.1.9	0.0	0.0	1.709793e-06	1.709793e-06	7.480909e-07	0.0	1.709793e-06	0.0	0.0	0.0	2.44361e-05	0.0	0.0	0.0	0.0	0.0	5.34156e-07	0.0	0.0	5.34156e-07	0.0	0.0	0.0	2.44361e-05
1.2.1.91	0.0	0.0	0.0	0.0	0.0	0.0	2.58212e-06	0.0	0.0	0.0	2.58212e-06	0.0	0.0	9.37566e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.03177e-07	2.58212e-06	9.37566e-06	0.0
1.2.2.1	0.0	0.0	0.0	1.04517e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.46148e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.46148e-07	0.0
1.2.2.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.2.3.3	0.0	0.0	0.0	0.0	7.59298e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.55066e-06	0.0	4.79267e-06	1.55066e-06	0.0	0.0001748624	4.79267e-06	0.0	0.0	0.0	0.0
1.2.4.1	0.0	4.348122e-06	2.4619996e-06	0.0	0.0	2.7419965e-06	2.7419965e-06	1.629133e-06	0.0	2.26975e-07	5.23150747e-05	0.0	0.0	0.0	2.26975e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.000183208943	0.0	0.0
1.2.4.2	0.0	0.000155227555	0.0	0.0	3.8528038e-05	0.0	0.0	0.0	0.0002490586883999	9.28438e-06	3.8528038e-05	3.8085632e-05	0.000155227555	0.0	1.6652093199999997e-05	1.9982086000000005e-06	0.0	0.0002490586883999	0.0	3.38767199e-05	0.0	2.99395e-07	3.8085632e-05	0.0
1.2.4.4	0.0	0.0	8.061669999999999e-07	0.0	0.0	0.0	1.287437e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.287437e-05	8.58579e-07	6.6462736e-06	1.287437e-05	0.0	0.0	0.0	1.287437e-05	0.0	0.0	0.0
1.2.5.1	1.3756264e-05	0.0	1.0424808e-06	1.3756264e-05	1.4461308e-06	0.0	1.22721727e-05	0.0001591045029999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7818546e-06	0.00016488529349	0.0001591045029999	0.0	1.4461308e-06
1.2.7.1	1.873654e-07	2.9161123e-06	0.0	0.0	7.971750000000001e-07	3.09498523e-05	8.748012000000001e-06	0.0001423241582	0.0	0.0	0.0	2.9161123e-06	0.0	0.0	0.0	8.416818340000002e-05	0.0	1.83657e-07	0.0001423241582	0.0	8.748012000000001e-06	0.0001423241582	0.0	2.9161123e-06
1.2.7.4	0.0	0.0	0.0	3.82608e-07	0.0	1.53931e-07	3.82608e-07	0.0	2.84549e-07	1.18172e-06	0.0	0.0	3.48095e-06	2.84549e-07	2.84549e-07	2.50169e-07	1.7939911e-05	1.18172e-06	2.50169e-07	2.50169e-07	0.0	3.48095e-06	2.99331e-06	0.0
1.2.7.5	0.0	9.23971e-07	0.0	9.23971e-07	0.0	0.0	0.0	0.0	0.0	0.0	9.23971e-07	0.0	3.49484e-08	0.0	0.0	0.0	0.0	0.0	2.29664e-07	1.26595e-06	0.0	0.0	0.0	9.23971e-07
1.2.7.7	5.59521e-06	7.59985e-06	9.22841e-06	0.0	4.286905e-05	4.286905e-05	0.0	2.21153e-05	1.259578e-05	1.259578e-05	1.259578e-05	1.3322050000000002e-05	1.259578e-05	4.39521e-07	0.0	1.110563e-06	0.0	1.3322050000000002e-05	3.3752407000000005e-05	0.0	3.3752407000000005e-05	0.0	0.0	0.0
1.2.7.8	5.6707826e-05	1.38333e-06	5.6707826e-05	7.2149936e-05	9.4610073e-05	0.000124698374	0.0	0.0	0.000155196457	5.079506e-06	0.0	0.0	0.0	0.0	0.0	7.2149936e-05	5.6707826e-05	0.000155196457	5.6707826e-05	0.0	5.079506e-06	0.0	0.0	0.00010692519
1.2.98.1	0.0	0.0	0.0	0.0	0.0	1.6885531e-06	5.91004e-07	0.0	5.91004e-07	3.45046e-07	0.0	3.726473e-07	9.147953e-06	0.0	3.726473e-07	0.0	0.0	0.0	1.6885531e-06	0.0	0.0	0.0	0.0	0.0
1.2.99.2	0.0	0.0	2.90814e-05	0.0	0.0	0.00013309	0.0	0.0	0.0	8.00628e-07	1.45816e-06	0.00013309	0.0	3.97799e-06	0.0	1.45816e-06	0.0	0.0	0.0	0.0	1.45816e-06	3.97799e-06	0.0	0.0
1.2.99.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.509838999999999e-05	0.0	0.0	0.0	0.0	0.0	9.085315e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.20.4.1	0.0	0.0	0.000207101355	6.60273e-05	9.63055e-06	6.1702768e-05	9.634531299999996e-05	2.082854e-05	0.0	4.996363e-05	9.634531299999996e-05	6.620264e-06	0.000207101355	9.63055e-06	1.43323618e-05	7.3357992e-05	7.22619e-07	0.0	7.22619e-07	1.43323618e-05	3.1104841e-05	0.0	2.082854e-05	6.620264e-06
1.21.4.1	0.0	0.0	0.0	0.0001587511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001587511	0.0	0.0	0.0	0.0	0.0	8.298212e-06	0.0	8.298212e-06	0.0	0.0
1.21.4.2	8.93217e-06	2.19922e-06	8.29411e-07	0.0	1.43652e-06	1.0889741e-05	0.0	3.4724919999999996e-06	0.0	1.43652e-06	2.17486e-06	0.0	1.0889741e-05	2.17486e-06	0.0	0.0	1.0889741e-05	7.99807e-06	0.0	0.0	0.0	8.29411e-07	8.93217e-06	2.37631e-07
1.21.4.3	0.0	0.0	0.0	0.0	5.69551e-06	0.0	0.0	0.0	0.0	3.63439e-07	0.0	0.0	6.500210000000001e-07	0.0	0.0	0.0	0.0	0.0	2.26491e-06	0.0	0.0	0.0	0.0	0.0
1.21.4.4	0.0	0.0	2.17486e-06	1.940812e-06	0.0	0.0	0.0	0.0	1.940812e-06	0.0	0.0	0.0	0.0	0.0	2.17486e-06	0.0	0.0	0.0	0.0	3.63439e-07	0.0	2.26491e-06	0.0	0.0
1.21.98.1	0.0	0.0	0.0	0.0	0.0	0.0	1.16288e-05	0.0	1.10964e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.16288e-05	3.12216e-06	0.0	0.0
1.21.98.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.90362e-06	0.0	0.0	0.0
1.3.1.1	0.0	2.6205619e-06	2.6205619e-06	0.0	0.0	4.7520636200000016e-05	0.0	1.7870344e-06	0.0	1.7870344e-06	2.6205619e-06	1.7870344e-06	2.0702943e-06	0.0	0.0	8.356050999999999e-06	0.0001426026887	6.895603299999999e-06	2.6205619e-06	0.0	1.7870344e-06	0.0	0.0	0.0
1.3.1.10	4.9198e-07	0.0	0.0	0.0	0.0	2.54672e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.46365e-07	0.0	0.0	0.0	0.0	0.0	7.42595e-06	0.0	2.46365e-07	4.9198e-07	0.0
1.3.1.12	0.0002781162199999	3.5808404999999994e-05	1.9970282e-05	2.3619251699999996e-05	9.319322e-06	0.0002616131899999	2.1432021e-05	3.5808404999999994e-05	1.220757e-05	1.5002536e-05	1.220757e-05	2.693109e-06	0.0	1.5360970000000002e-05	1.5002536e-05	1.9970282e-05	2.3619251699999996e-05	2.3619251699999996e-05	0.0	0.00011468748	1.593264e-05	0.0	1.220757e-05	1.593264e-05
1.3.1.14	0.0	7.149986999999999e-06	0.0	1.329368e-05	1.194411e-06	0.0	4.616224e-05	3.2668550000000004e-05	0.0	0.0	4.206718e-05	4.616224e-05	1.8328155e-05	0.0	0.0	4.616224e-05	1.194411e-06	1.3708212e-05	1.8328155e-05	9.984588e-05	0.0	6.844753e-05	1.8328155e-05	4.1045973e-05
1.3.1.2	1.6781181000000003e-05	1.6781181000000003e-05	0.0	0.0	0.0	0.0	6.92939e-06	6.22253e-05	1.10011e-06	6.92939e-06	0.0	6.22253e-05	0.0	0.0	1.14676e-06	0.0	0.0	0.0	0.0	1.409385e-06	1.10011e-06	1.10011e-06	1.69496e-06	0.0
1.3.1.20	0.0	0.0	5.3841e-07	5.4018e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.37216e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.3.1.25	0.0	0.0	2.3837527000000004e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5580511e-05	0.0	0.0	0.0	0.0	6.17497e-08	0.0	0.0	0.0	2.48875e-05	0.0	0.0
1.3.1.26	0.0	6.02141e-06	5.10771e-07	0.0	6.02141e-06	5.749104e-05	0.0	8.40485e-06	0.0	0.0	1.571034e-05	0.0	2.7019280000000003e-05	0.0	0.0	4.74103e-05	5.46333e-05	5.749104e-05	6.02141e-06	0.0	0.0	1.571034e-05	1.332578e-05	2.55703e-06
1.3.1.28	0.0001281028308999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.066672e-06	0.0	0.0	0.0	1.066672e-06	5.2628353899999995e-05	0.0	0.0	0.0	9.0504106e-06	0.0	0.0	0.0	1.1763741e-06	0.0	0.0
1.3.1.31	0.0	0.0	0.0	0.0	0.0	4.30894e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.3.1.34	2.83789424e-05	0.0001431139557999	0.0	4.4850351e-06	0.0	0.0001431139557999	3.38428e-07	0.0002339433188	2.3225827e-05	0.0	1.77404643e-05	0.0	2.06831e-07	6.42251e-07	0.000151907552	0.0	0.0	0.0	0.0	2.3225827e-05	0.0001431139557999	6.42251e-07	0.0	2.3225827e-05
1.3.1.43	0.00015684289	0.0	6.28673e-07	0.0	1.324722e-06	2.54433e-06	0.0	0.0	5.17911e-06	6.9126e-06	0.0	0.0	2.54433e-06	0.0	0.0	1.324722e-06	0.00015684289	0.0	0.0	2.39473e-06	0.0	3.29279e-06	0.0	5.17911e-06
1.3.1.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.3.1.54	2.212155e-06	0.0	0.0	2.790028e-05	0.0	0.0	0.0	6.35274e-07	0.0	2.73827e-05	2.790028e-05	6.32571e-06	0.0	6.35274e-07	6.32571e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002270128099999	1.648415e-06
1.3.1.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.58437e-06	0.0
1.3.1.74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.3.1.76	0.0001587772942999	0.0001411097479999	0.0	6.37438e-06	1.028106e-06	6.37438e-06	2.1760616000000003e-06	0.0	2.502325e-06	0.0001587772942999	1.204396e-06	0.0	0.0	0.000128569299	1.36783e-05	1.204396e-06	0.0	2.7617851e-05	2.502325e-06	2.7617851e-05	0.0	0.0	2.1760616000000003e-06	1.204396e-06
1.3.1.84	5.09022e-07	1.1946e-05	0.0	1.1946e-05	0.0	0.0	3.54558e-06	0.0	1.43224e-06	0.0	0.0	0.0	0.0	0.0	0.0	3.54558e-06	0.0	6.95781e-07	0.0	0.0	0.0	0.0	0.0	0.0
1.3.1.87	0.0	3.08945e-07	0.0	0.0	3.34877e-07	0.0	0.0	0.0	4.5422e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.3.1.9	0.000119762376	0.00013061861	6.7627508e-05	4.608379e-06	7.45022712e-05	0.000119762376	0.00012304734	7.45022712e-05	0.000199174083	0.0	0.0	0.000127746899	0.000127746899	0.0	0.00013061861	0.000127746899	5.0522140000000005e-05	0.0	0.0	0.000168713877	0.000119762376	0.000119762376	5.0522140000000005e-05	0.000168713877
1.3.1.91	0.0	7.41284e-07	5.223824e-05	0.0	0.0	0.0	5.223824e-05	1.958966e-07	2.06307e-06	6.18776e-07	6.1516217e-05	4.22217e-07	7.41284e-07	7.41284e-07	1.2532200000000004e-07	8.82567e-06	3.327723e-06	3.327723e-06	7.41284e-07	0.0	5.56639e-07	0.0	8.82567e-06	2.06307e-06
1.3.1.95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.36716e-07	0.0	0.0	0.0	0.0	0.0
1.3.1.98	0.000310532294	0.0	0.000128116937	0.000192806257	0.0	0.0	0.0	0.0	0.0	0.000111276108	6.3075351e-05	0.000228880526	0.000153881069	0.0002508448590999	0.000192806257	0.000262148663	2.6297368e-05	0.000128116937	0.0001279884939999	0.000192806257	6.3075351e-05	0.0	8.920753699999998e-05	0.000153881069
1.3.1.n3	0.0	0.0	0.0	3.30964e-06	0.0	0.0	0.0	0.0	0.0	2.75854e-07	0.0	0.0	0.0	0.0	0.0	0.0	8.36672e-08	0.0	0.0	0.0	0.0	0.0	0.0	3.30964e-06
1.3.3.1	0.0	0.0	0.0	5.0791e-07	3.90677e-06	8.68886e-07	0.0	0.0	2.98067e-07	0.0	2.98067e-07	0.0	0.0	0.0	0.0	0.0	0.0	5.0791e-07	8.745e-06	3.90677e-06	5.41941e-05	0.0	0.0	3.90677e-06
1.3.3.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.3.3.3	1.20831235e-05	0.0	0.0001111794422999	0.0	0.0	0.0001111794422999	0.0	0.0	0.00011393597	0.0	0.0	0.0	0.0	7.2897194e-05	0.0	0.0	0.00011393597	7.2897194e-05	1.20831235e-05	0.0001111794422999	1.3284228000000002e-06	0.0	0.0001111794422999	0.0
1.3.3.4	1.112245e-05	4.4936893e-05	0.0	0.0	2.33697e-06	0.0	0.0	7.71441e-07	1.05352e-05	0.0	0.0	0.0	0.0	1.112245e-05	2.571999e-06	4.4936893e-05	1.15153e-06	5.245315e-05	0.0	2.571999e-06	1.15153e-06	2.47237e-05	5.245315e-05	1.15153e-06
1.3.3.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.13128e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.3.5.1	5.8321831e-05	9.4272663e-05	4.1530763e-05	4.076282e-05	2.7293942e-05	0.00014433053	0.0	8.274298880000001e-05	5.82193e-05	0.00016542049	4.1530763e-05	0.0	0.0002230113179999	0.000223363621	4.1530763e-05	0.0	0.00016542049	0.0	8.274298880000001e-05	8.274298880000001e-05	9.4272663e-05	0.0	8.274298880000001e-05	0.0
1.3.5.2	7.631807e-05	0.0001319185	0.0	8.721140570000002e-05	0.0001319185	0.0	1.7981664e-06	0.0	4.362421e-06	7.32555e-06	0.0	0.0	1.81466812e-05	0.0001133978105999	0.0	0.0	0.0001319185	0.000231137241	7.631807e-05	0.00015366967	7.32555e-06	0.0	0.0	0.0
1.3.5.3	0.0	0.0	0.0	5.44554e-07	2.178944e-05	0.0	5.44554e-07	0.0	0.0	9.2776646e-05	6.318457e-06	0.0	1.195377e-05	5.44554e-07	2.178944e-05	2.178944e-05	9.2776646e-05	0.0	6.094620000000001e-07	5.965051e-05	0.0	6.318457e-06	3.61771e-07	0.0
1.3.5.4	0.0	4.016136e-05	1.988164e-05	0.0	0.0	1.988164e-05	1.710024e-07	8.11931e-06	4.75889e-07	0.0	0.0	0.0	1.50679e-05	0.0	4.75889e-07	0.0	1.710024e-07	0.0	0.0	8.11931e-06	1.9497915000000003e-05	0.0	0.0	0.0
1.3.7.8	0.0	0.0	0.0	0.0	0.0	0.0	6.019250000000001e-07	0.0	1.323659e-05	0.0	1.323659e-05	1.323659e-05	0.0	3.314886e-05	5.206624e-06	6.02797e-06	6.34329e-07	6.02797e-06	0.0	0.0	0.0	3.35481e-06	0.0	0.0
1.3.7.9	0.0	3.680409e-06	1.8545471700000003e-05	3.5491426e-05	9.5628027e-05	1.8545471700000003e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.8735023e-06	0.0	0.0	0.0	1.3974885e-06	1.8545471700000003e-05	0.0	3.5491426e-05	0.0	8.195807e-07	0.0	3.680409e-06
1.3.8.1	6.650403e-06	1.028165e-05	0.0	6.650403e-06	0.0	4.515858e-05	0.0	4.630266e-05	6.650403e-06	3.05470096e-05	1.93439333e-05	6.650403e-06	1.89945044e-05	9.727348699999998e-06	6.650403e-06	8.765420800000001e-05	3.29265875e-05	4.630266e-05	0.0	2.9544e-05	0.0	1.028165e-05	2.361145e-05	6.650403e-06
1.3.8.13	1.78025e-05	0.0	0.0	0.0	2.69762e-06	2.69762e-06	0.0	8.92657e-07	5.41683e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.13608e-06	2.81019e-05	1.78025e-05	0.0	0.0	2.13608e-06	0.0
1.3.8.4	0.0	0.0	0.0	0.0	0.0	0.0	5.33069e-07	0.0	0.0	0.0	0.0	0.0	0.0	5.33069e-07	5.33069e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.3.8.7	1.0769e-05	0.0	1.0769e-05	0.0	1.0769e-05	1.869692e-06	2.35524e-05	0.0	1.0769e-05	2.492452e-05	0.0	0.0	0.0	0.0	5.75052e-06	1.7417429999999998e-07	1.0769e-05	4.236201e-07	0.0	1.869692e-06	1.869692e-06	2.696434e-05	0.0	0.0
1.3.8.8	2.16087e-07	2.492452e-05	0.0	0.0	0.0	0.0	2.16087e-07	0.0	1.869692e-06	1.869692e-06	0.0	0.0	2.492452e-05	0.0	2.16087e-07	1.7417429999999998e-07	1.13286e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.3.98.1	9.12296e-07	0.0	6.369702999999999e-06	1.23472217e-05	1.63733e-06	0.0	2.4923485e-05	0.0	2.018696e-06	8.04979e-06	0.0	0.0	0.0	3.48996e-06	0.00018380983	1.9848073e-06	0.0	3.48996e-06	0.0	2.018696e-06	3.846469e-06	0.0	0.00018380983	2.018696e-06
