	MV_FEI1_t1Q14	MV_FEI2_t1Q14	MV_FEI3_t1Q14	MV_FEI4_t1Q14	MV_FEI4_t2Q15	MV_FEI5_t1Q14	MV_FEI5_t2Q14	MV_FEI5_t3Q15	MV_FEM1_t1Q14	MV_FEM2_t1Q14	MV_FEM3_t1Q14	MV_FEM4_t1Q14	MV_FEM4_t2Q15	MV_FEM5_t1Q14	MV_FEM5_t2Q14	MV_FEM5_t3Q15	MV_MIM1_t1M14	MV_MIM2_t1M14	MV_MIM3_t1M14	MV_MIM4_t1M14	MV_MIM4_t2F15	MV_MIM5_t1M14	MV_MIM5_t2M14	MV_MIM5_t3F15
2.2.1.9	0.0	3.143153e-06	7.180767999999999e-05	7.3082913e-05	0.000166948218	0.0	0.0	7.52789429e-05	0.0	7.3082913e-05	7.180767999999999e-05	0.0	0.000152717874	0.0001182590594	0.000227996028	2.658277e-05	3.9145376e-05	0.0	0.0	0.000166948218	0.0	0.000152717874	0.0	4.1642244699999994e-05
2.3.1.1	0.0	9.65538e-06	0.0001838166533	0.00010408655	9.65538e-06	3.5790669999999994e-05	9.65538e-06	0.00019633635	8.419268e-06	1.14751e-05	0.00019633635	0.0	0.00010408655	0.0001403774549999	6.969202679999999e-05	0.0	3.4069707e-06	3.4069707e-06	6.969202679999999e-05	0.000218749345	1.14751e-05	0.00010408655	1.5050829e-05	0.0
2.3.1.102	0.0	0.0	0.000102043	8.30907e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.78663e-06	8.30907e-07	0.0	0.0	0.0	0.0	0.0	8.30907e-07	0.0	0.0	0.0	0.0	0.0	0.0
2.3.1.109	3.0414835e-05	0.0	0.0	0.0	0.0	3.565551e-07	3.7050625000000007e-06	2.562548e-05	0.0	0.0	6.454292e-05	0.0	9.65062e-06	0.0	7.3473855e-05	0.0	0.0	0.0	0.0	0.0	7.48723e-07	0.0	9.65062e-06	0.0
2.3.1.111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.3.1.117	0.0001459116459999	8.51469e-07	5.340342e-05	2.66854337e-05	0.000124421852	4.288051e-06	0.0	0.0001414593909999	1.62334e-06	0.0	2.66854337e-05	0.0	0.0	0.0	0.0	0.0	2.66854337e-05	0.0	0.0	0.0	0.0001459116459999	0.0001414593909999	1.62334e-06	0.000124421852
2.3.1.118	8.273573e-05	5.94345e-07	8.273573e-05	1.2317230000000002e-05	0.0	2.69022e-07	0.0	0.0	0.0001192312613999	0.0	0.0	0.0	5.94345e-07	0.0	0.0	8.273573e-05	0.00013512596	1.2317230000000002e-05	1.8475745e-05	8.273573e-05	0.0	2.69022e-07	0.0	0.0
2.3.1.12	0.000114238675	5.1270608999999995e-05	0.0	0.0	0.0	0.0	0.0	5.307166e-07	0.0	0.0	2.58838e-07	0.0	0.0	4.784623e-05	2.13228792e-05	0.0	0.000114238675	0.0	0.0001130052059999	0.0	0.000114238675	1.3289137999999998e-05	5.307166e-07	0.0
2.3.1.122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.3.1.128	0.0	0.0	0.0001106564459999	2.690217e-06	0.0001106564459999	5.070264e-06	7.039168e-05	4.83064e-07	8.7306703e-05	4.83064e-07	0.000295974226	8.7306703e-05	0.0	0.0	5.070264e-06	0.0	0.0	7.039168e-05	0.0	0.000295974226	0.0	0.0	0.0	8.7306703e-05
2.3.1.129	0.0	0.000128450872	0.0002263916329999	0.0	0.000133205021	0.000135396338	0.0	0.0002263916329999	0.0001119739649999	0.0	0.0	0.000162207309	6.1755643e-05	0.0001691700599999	0.0002263916329999	7.341795100000001e-05	0.0001119739649999	2.10306e-05	0.0001739909999999	0.0	0.000128450872	4.5950714000000005e-05	5.068228999999999e-06	0.0
2.3.1.15	0.0	0.0002444752279999	0.0	0.0	0.0002444752279999	5.93e-07	1.7550869000000005e-06	0.0	1.8441378499999997e-05	2.6631501e-06	3.147453899999999e-05	2.60353e-07	0.0002444752279999	4.522869900000001e-06	5.93e-07	5.93e-07	0.0	5.0803157e-06	0.0	2.6631501e-06	0.0	0.0002524370343	1.7550869000000005e-06	0.0
2.3.1.157	0.0	0.0	7.613030000000001e-07	2.3257364000000004e-05	0.0002718124059999	5.7865418999999995e-05	3.5322960000000004e-06	0.000164421969	5.7865418999999995e-05	2.3257364000000004e-05	0.0	3.239422e-06	0.0002718124059999	9.9067e-07	7.613030000000001e-07	3.5322960000000004e-06	3.5322960000000004e-06	0.000145124683	0.0	2.3257364000000004e-05	0.00011231827	0.000145124683	0.0	7.613030000000001e-07
2.3.1.16	0.0	6.76434868e-05	0.0	0.0	0.0	0.0	1.27295e-06	3.43574e-07	2.0122636e-06	6.76434868e-05	3.43574e-07	0.0	4.566839099999999e-05	0.000328401158	6.013872799999999e-05	0.0003768941535	0.0	5.790577900000001e-06	0.0	0.0	0.0	5.790577900000001e-06	5.248115099999999e-05	5.248115099999999e-05
2.3.1.168	0.0	0.0	2.16028e-07	0.0	0.0	0.0	6.2613e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.2613e-06	0.0	0.0	2.16028e-07	7.72737e-08	7.43958e-05
2.3.1.169	0.0	0.0	0.0	0.0	0.0	0.0	1.98223e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.55074e-07	0.0	0.0	0.0	0.0	0.0
2.3.1.174	8.835946500000002e-06	1.3076680000000002e-05	0.0	0.0	0.0	0.0	3.0516430000000003e-06	3.0981796999999994e-05	0.0	8.835946500000002e-06	0.0	0.0	0.0	3.0758582000000005e-05	0.0	8.835946500000002e-06	3.0516430000000003e-06	0.0	0.0	0.0	8.835946500000002e-06	8.835946500000002e-06	0.0	0.0
2.3.1.179	0.0001796233793999	0.0	9.01153e-05	0.0002264780816	0.0	1.7324520999999997e-05	8.056977699999999e-05	0.0	0.000245541076	8.056977699999999e-05	0.0001796233793999	4.85224984e-05	0.0002280272769999	1.7324520999999997e-05	8.056977699999999e-05	0.0002476466949	4.85224984e-05	0.000133324302	0.0001022998849	0.0	0.0001883355299999	1.7324520999999997e-05	0.0001380271073999	0.0002476466949
2.3.1.18	5.154685670000001e-05	0.0001977321962	1.757462e-05	5.0567e-06	1.25620138e-05	0.0001632568	0.000129734459	7.686681000000001e-05	0.0	8.5037065e-05	8.9633e-07	0.0	0.0	0.0	5.0567e-06	1.25620138e-05	7.686681000000001e-05	5.154685670000001e-05	1.25620138e-05	0.0	0.0	0.0	1.7879551e-05	0.0
2.3.1.180	0.0	7.861966e-06	0.0	0.00016614612	6.4710923e-05	9.81543109e-05	0.000185643967	6.969375220000001e-05	0.0	0.0001189492589999	0.00016993063	0.0	0.000185643967	0.00012047608	0.000144824843	9.81543109e-05	0.00016993063	0.0	0.0	6.4710923e-05	0.000185643967	6.4710923e-05	6.238016199999999e-05	0.000281063481
2.3.1.181	9.74575393e-05	8.58131e-06	9.74575393e-05	7.4496673e-05	2.6341092e-05	2.0685496e-05	0.0	8.187676899999999e-05	0.0	7.4496673e-05	2.6341092e-05	2.649616e-05	4.0948772e-05	8.187676899999999e-05	2.649616e-05	8.58131e-06	2.6341092e-05	2.6341092e-05	3.3132582e-05	2.6341092e-05	0.0	0.0	2.0685496e-05	2.649616e-05
2.3.1.183	0.0	0.0	2.27946e-06	2.27946e-06	0.0	0.00016533305	0.0	0.0	9.82166e-08	5.16695e-05	5.310622799999999e-05	0.0	0.0	5.7325682e-05	0.00016533305	8.00548e-07	5.310622799999999e-05	5.310622799999999e-05	7.20775e-07	0.0	1.88098e-06	1.88098e-06	9.82166e-08	5.310622799999999e-05
2.3.1.189	0.0	2.93317e-07	0.0	0.0	1.13274e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.93317e-07	2.93317e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.427454e-06	0.0
2.3.1.19	8.68407e-06	0.0	8.73411e-07	0.0	0.0	0.0	0.0	0.0	0.0	3.72939e-07	3.39124e-05	3.72939e-07	0.0	0.0	0.0	0.0	8.73411e-07	0.0	3.72939e-07	0.0	0.0	0.0	0.0	6.92587e-07
2.3.1.190	0.0	1.283611e-06	0.0	0.0	0.0	0.0	1.28494e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.3.1.191	0.0	1.784644e-06	2.53533e-07	1.1411191000000002e-05	0.0001591545909	0.0	6.52434e-07	3.665309810000001e-05	0.0	1.1411191000000002e-05	0.0001591545909	0.0	0.00013123368	7.85034e-07	0.00017228955	1.784644e-06	6.52434e-07	0.0	3.08937e-05	0.0	0.0	0.0	1.784644e-06	6.52434e-07
2.3.1.193	0.0	0.0	8.8338e-07	0.000118610548	0.0	0.0	0.0	0.0002349922279999	2.8184177e-05	1.2286713e-05	0.0002349922279999	0.0	8.8338e-07	8.335229999999999e-07	1.5572557999999996e-05	1.5572557999999996e-05	0.0	7.49223e-07	6.80025e-07	0.0002349922279999	1.5572557999999996e-05	0.0	0.0002349922279999	1.2286713e-05
2.3.1.200	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.24176e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.17053e-06	5.17053e-06
2.3.1.202	0.0	0.0	0.0	9.06316e-06	9.06316e-06	0.0	0.0	0.0	0.0	0.0	9.06316e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.45101e-06
2.3.1.210	0.0	0.0	0.0	0.0	0.0	6.502628540000002e-05	1.291805e-05	0.0	0.0	0.0	0.0	0.0	2.872696e-05	1.291805e-05	0.0	0.0	0.0	2.872696e-05	1.69116e-07	0.0	1.69116e-07	6.502628540000002e-05	3.50149e-07	1.291805e-05
2.3.1.222	4.94621e-07	0.0	2.4115249000000003e-05	6.7985499999999995e-06	0.0	1.422348e-06	3.92312e-06	0.0	4.94621e-07	0.0	0.0	4.07654e-06	3.25895e-07	0.0	1.422348e-06	3.25895e-07	4.94621e-07	2.4115249000000003e-05	0.0	6.7985499999999995e-06	0.0	3.25895e-07	0.0	0.0
2.3.1.234	3.781498500000001e-05	0.00020836254	0.0001093192887999	7.6141278e-05	0.0	0.0001544510609999	0.000273107239	0.0	0.00020836254	3.781498500000001e-05	0.0001464676999999	0.0001544510609999	3.781498500000001e-05	0.00020836254	0.0001918051518	0.000359543274	0.0	0.0	0.0001918051518	0.0	0.0	0.000359543274	0.0	0.0001918051518
2.3.1.241	9.0885718e-05	2.2880911e-05	1.59336e-05	0.0	0.0	0.0	3.6877525e-05	9.0885718e-05	0.0	0.0	9.0885718e-05	0.0	0.0	2.2880911e-05	0.0	3.6877525e-05	0.0	0.0	0.0	0.0	9.0885718e-05	0.0	0.0	0.0
2.3.1.242	1.46431e-07	0.0	5.44494e-07	5.44494e-07	0.0	1.46431e-07	0.0	9.10296e-06	0.0	0.0	0.0	0.0	9.10296e-06	0.0	0.0	2.34006e-07	0.0	2.148421e-05	3.987951e-05	0.0	0.0	0.0	0.0	0.0
2.3.1.243	1.319164e-05	0.0	3.19112e-07	0.0	0.0	1.319164e-05	0.0	7.1806669999999994e-06	0.0	1.533376e-07	2.0740629e-05	0.0	1.89695e-07	7.1806669999999994e-06	0.0	2.9982797e-05	2.9982797e-05	0.0	0.0	3.26020725e-05	0.0	0.0	0.0	0.0
2.3.1.245	0.0	0.0	0.0	0.0	4.59794e-06	0.0	2.3731e-05	0.0	2.3731e-05	0.0	4.59794e-06	0.0	0.0	0.0	0.0	1.15235e-05	0.0	2.3731e-05	2.3731e-05	0.0	0.0	1.15235e-05	1.15235e-05	0.0
2.3.1.247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.3.1.251	0.0	0.0	2.529070000000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001184153379999	0.0	0.0	0.0	1.0803077e-05	6.126865000000001e-06	0.0	0.0001184153379999	0.0001184153379999	0.0	0.0001184153379999	0.0	3.0671632e-05	0.0
2.3.1.266	0.0	3.0170616e-05	1.182424e-05	1.182424e-05	3.584765e-06	3.5845528e-05	4.667228400000001e-05	0.0	0.00013676504	0.0	0.0	0.0	0.000125569543	1.7831234e-05	1.1990118e-05	0.000125569543	3.5845528e-05	0.00013676504	0.000125569543	2.7021253e-05	0.00013676504	1.1990118e-05	0.0	0.0
2.3.1.267	9.40897e-06	0.0	0.0	3.911961e-06	4.8231219999999995e-05	0.0	0.0	0.0	0.0	0.0	8.783132e-07	0.0	0.0	6.84523894e-05	4.8231219999999995e-05	0.0	0.0	2.79354e-07	0.0	5.76103e-07	1.66229e-06	4.8231219999999995e-05	8.783132e-07	3.08945e-07
2.3.1.274	0.0	0.0	9.1737071e-06	0.0	9.1737071e-06	8.397399999999999e-06	5.91253e-06	0.0	0.0	6.573179e-06	2.5326212000000004e-05	9.1737071e-06	0.000170461	2.5326212000000004e-05	6.573179e-06	0.0	0.0	9.87628e-07	1.061e-07	8.397399999999999e-06	0.0	0.0	0.0	2.1619187e-05
2.3.1.275	0.0	0.0	0.0001389114	0.0	0.0	0.0001389114	9.29119e-06	0.0	0.0	0.0	0.0001389114	0.0	6.5831990000000005e-06	4.76861e-07	0.0	0.0	0.0	0.0	1.76145e-06	0.0	2.60994e-07	0.0	0.0	2.55677e-06
2.3.1.28	0.000236619	8.699564000000001e-05	0.0	0.0	4.56604e-06	0.000130826	0.0	0.0	5.165815e-06	5.165815e-06	1.6529019e-05	5.45773e-06	0.0	0.0	2.7516362e-05	5.45773e-06	5.45773e-06	0.0	5.165815e-06	0.000236619	4.56604e-06	1.6529019e-05	0.000236619	7.0701834e-05
2.3.1.29	7.535136e-06	4.251969e-05	0.0001042285554	3.8056844999999994e-05	7.535136e-06	0.0	0.0	0.000151083848	0.0	7.535136e-06	0.0	7.535136e-06	7.535136e-06	7.535136e-06	0.0	0.0	4.987267999999999e-05	0.0001837015440999	9.728574e-05	3.70786976e-05	0.0	0.0	7.535136e-06	4.987267999999999e-05
2.3.1.30	0.0	0.0	3.3486247e-05	0.0	0.0	0.0	0.000286495357	9.45212e-06	0.000286495357	0.0	6.2651178e-05	0.0002398270589999	3.3486247e-05	6.2651178e-05	0.0002579008575999	0.0	0.0	6.2651178e-05	0.0	0.00025265517	0.0	3.3486247e-05	0.0	0.000290090818
2.3.1.31	0.0	3.3719647e-05	0.0	0.000100382639	0.000234057743	1.7778405000000003e-05	1.943268e-05	0.00021315881	0.0001532820089999	0.0	1.690436e-05	0.0003967964799999	0.000350079302	0.0001413759289999	1.943268e-05	1.7778405000000003e-05	0.000303822203	0.000303822203	0.0001413759289999	1.690436e-05	0.0	0.0001413759289999	0.000303822203	0.0
2.3.1.35	8.419268e-06	0.0	0.0	1.808134e-06	0.0	0.0	0.0001204562239999	0.0	1.718359e-06	0.00010408655	0.0	1.808134e-06	1.2586307e-05	0.0	0.0	0.0	8.341066e-06	7.24874e-06	0.0	7.24874e-06	8.419268e-06	1.3610697e-05	8.62903e-07	8.341066e-06
2.3.1.38	0.0	0.0	0.0	0.0	0.0	7.98047e-06	0.0	0.0	0.0	0.0	3.23537e-07	0.0	1.02453e-06	0.0	0.0	0.0	0.0	0.0	1.02453e-06	0.0	0.0	3.9667e-05	4.43733e-06	6.0546e-07
2.3.1.39	0.0	0.0	0.0	2.3695359999999997e-05	0.0	0.000132427795	9.7159009e-05	4.068858899999999e-05	0.000132427795	0.0	3.2326660999999997e-05	8.810817e-05	0.0001721366912	0.000138139963	0.0002436041099999	2.6298534e-05	3.2326660999999997e-05	0.0	0.000146624537	4.068858899999999e-05	0.0	0.000138139963	6.28344749e-05	2.6298534e-05
2.3.1.40	0.0	1.1769749e-06	0.000269336739	0.0	2.00046e-07	0.0	0.00021275706	6.6903988e-06	0.00021275706	1.49859703e-05	1.4621117e-06	0.0	0.0	0.0	0.0	2.496199e-05	0.0	3.6563046999999993e-06	0.0	7.41988752e-05	1.4621117e-06	9.459485e-07	0.0	9.459485e-07
2.3.1.41	2.458275e-05	6.893900000000001e-07	0.0004439359750999	0.0	5.34829926e-05	9.8071012e-05	0.0004439359750999	2.458275e-05	0.0	0.0	2.458275e-05	2.458275e-05	2.458275e-05	0.0	0.0	0.000105524415	0.0	1.7269821099999998e-05	3.26058e-06	0.0	1.0491705500000002e-05	0.0	4.44583418e-05	0.000303305969
2.3.1.46	3.38892321e-05	0.0	2.4740965000000003e-05	0.0	0.0	5.94481e-07	3.3392099999999995e-05	4.237575e-07	7.994406999999998e-06	0.0	5.94481e-07	9.85656351e-05	8.35314e-07	1.8460516e-05	4.237575e-07	0.0	0.0	0.0	0.0	5.87442e-07	0.0	3.3392099999999995e-05	0.0	0.0
2.3.1.47	0.0	0.0	8.3583952e-05	0.0	0.0001435157729999	9.10521581e-05	0.000169253626	0.0	9.10521581e-05	0.0	0.000169253626	4.3334530000000005e-05	4.3334530000000005e-05	2.25396125e-05	1.5640719999999998e-06	0.0	0.0	6.174341000000001e-05	0.0001306771104	4.3334530000000005e-05	0.0	7.634406900000001e-05	1.6491083999999998e-05	1.5640719999999998e-06
2.3.1.50	1.19777e-06	2.64157e-06	1.82214e-05	0.0	0.0	0.0	1.82322e-06	7.17271e-06	0.0	0.0	0.0	0.0	9.29282e-07	2.75338e-05	0.0	0.0	0.0	9.29282e-07	1.82322e-06	0.0	0.0	1.19777e-06	1.82322e-06	9.29282e-07
2.3.1.51	0.0	0.0	2.249745e-05	0.0	8.411462400000002e-05	0.0	8.349209890000001e-05	6.4384891e-05	8.411462400000002e-05	6.4384891e-05	6.4384891e-05	0.0	0.0	6.4384891e-05	4.41109e-05	0.0	4.0067745999999995e-05	0.0001574056535999	0.0	0.000236539802	2.249745e-05	0.0	0.0	9.13737849e-05
2.3.1.53	0.0	0.0	1.88818e-06	0.0	0.0	0.0	0.0	1.47828e-07	1.84887e-06	0.0	0.0	0.0	1.47828e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.88818e-06	1.88818e-06	5.7293e-08	0.0	0.0
2.3.1.54	0.00019255349	0.0005689149013	0.00029383212	5.02302e-05	0.0001560484038	0.0	0.0	0.00029383212	5.02302e-05	2.3627955500000003e-05	0.0	0.000104302223	0.0001560484038	5.0303062000000006e-05	0.0003109382736999	0.0004864794059	0.0005689149013	0.0002327990279999	0.0	2.15694114e-05	0.0001560484038	3.2224963e-05	0.00019255349	0.000547708554
2.3.1.57	1.7150630999999997e-06	1.1758851e-05	8.38481e-06	4.09385e-06	2.0374022e-05	1.7150630999999997e-06	0.0	3.624287799999999e-05	0.0	9.51440327e-05	0.0	0.0	8.38481e-06	0.0001238228439999	0.00011506343	0.0	1.9289834000000003e-05	0.0	0.0	4.09385e-06	4.09385e-06	0.0	3.624287799999999e-05	0.0
2.3.1.61	0.000104010666	1.7714695999999995e-06	0.0	0.0	1.608009e-05	0.0	0.0	0.0	6.540945e-07	0.0	0.0	0.000104010666	3.57657e-07	1.608009e-05	0.0	2.03480346e-05	0.0	0.0	0.0	1.608009e-05	0.0	0.0	0.0	0.0001215329999999
2.3.1.79	1.4346191e-05	0.0	7.402426999999999e-06	0.0	3.7003694e-05	0.00012319947	0.0	7.402426999999999e-06	6.596386179999999e-05	0.0	0.0	1.5628776e-06	2.69053974e-05	1.5628776e-06	8.713855e-05	1.4346191e-05	0.000108419639	0.000272151566	8.713855e-05	0.0	3.7003694e-05	0.000272151566	0.0	1.74312e-06
2.3.1.8	0.0001718693582999	0.0	0.0002057933484	0.0001167617782	3.11352e-06	6.960855599999999e-05	0.0	0.000141921173	0.000141921173	6.960855599999999e-05	0.0	0.0001167617782	3.11352e-06	0.00013137549	3.11352e-06	3.11352e-06	0.000261823169	0.000141921173	0.000109428802	0.000109428802	0.00013137549	0.0002057933484	0.0	0.0
2.3.1.81	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.52323e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.09724e-07	0.0	0.0	0.0	0.0	0.0
2.3.1.82	0.0	0.0	0.0	1.0562e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0562e-05	0.0	0.0
2.3.1.85	0.0	0.0	5.37588e-07	5.25261e-06	0.0	0.0	0.0	0.0	7.20714e-05	0.0	5.37588e-07	7.20714e-05	0.0	0.0	4.85813e-08	5.25261e-06	1.6340369999999998e-05	0.0	0.0	0.0	7.20714e-05	0.0	0.0	0.0
2.3.1.86	5.31315e-06	1.2980301e-05	4.6336e-05	8.22277e-08	0.0	3.87371e-05	4.50607e-05	0.0	0.0	0.0	0.0	4.6336e-05	0.0	0.0	0.0	0.0	0.0	7.27163e-07	2.9893e-05	7.76247e-06	2.82621e-07	7.27163e-07	5.49378e-07	0.0
2.3.1.89	1.264017e-06	0.00022393185	0.0	5.898793e-06	6.636952e-06	3.2526900000000004e-06	0.0	6.748883500000001e-06	3.2526900000000004e-06	0.00022393185	0.0	1.06031e-06	1.1943317e-05	0.0	0.0	2.90294e-06	0.0	6.636952e-06	6.636952e-06	6.636952e-06	1.264017e-06	0.0	3.2526900000000004e-06	3.074847e-06
2.3.1.9	0.0001868001637999	0.0	0.0001868001637999	5.975992e-06	0.0	0.0001868001637999	5.027974e-05	2.7326746e-05	2.1965119000000003e-05	0.0001868001637999	0.0	1.192165e-05	0.0	0.0	5.85511523e-05	7.23215e-06	0.0	0.0	4.1842066e-05	5.027974e-05	0.0001868001637999	0.0	0.0	1.7109618600000002e-05
2.3.1.94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.36791e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.64243297e-05	0.0
2.3.1.n2	0.000112086454	1.5765444e-05	0.0	2.73566694e-05	0.0002549590269999	8.852194199999998e-05	0.000112086454	3.910162e-06	4.58970958e-05	0.00011656329	4.58970958e-05	0.0002549590269999	8.425734599999999e-06	3.312185599999999e-05	8.425734599999999e-06	8.852194199999998e-05	1.5765444e-05	7.95388e-05	1.5765444e-05	0.0	0.0	1.700494e-06	3.312185599999999e-05	4.58970958e-05
2.3.1.n3	0.0	0.0	0.0	2.2433071e-05	2.6277624e-05	1.4955442e-05	1.0780762e-05	0.0	0.0	0.0	1.837558e-06	1.837558e-06	1.837558e-06	0.0	0.0	2.6277624e-05	0.0	2.6083443e-05	6.469956e-06	2.6277624e-05	6.469956e-06	0.0	4.15637639e-05	2.6277624e-05
2.3.1.n4	0.0	3.69571e-06	0.0	7.91443e-06	0.0	0.0	3.69571e-06	2.53481e-05	3.02439e-07	0.0	0.0	9.79205e-07	0.0	0.0	1.01715e-06	0.0	3.69571e-06	0.0	0.0	0.0	0.0	0.0	2.90873e-06	2.90873e-06
2.3.1.n5	0.0	0.0	6.87327e-07	0.0	6.87327e-07	0.0	0.0	0.0	2.95018e-06	0.0	2.18108e-07	0.0	4.44458e-07	2.18108e-07	0.0	0.0	7.04538e-07	7.04538e-07	0.0	0.0	7.77432e-06	0.0	0.0	3.54012e-05
2.3.2.10	0.0	4.891101000000001e-06	8.673010000000001e-07	0.0	0.0	4.59197e-06	4.01884e-07	0.0	0.0	0.0	0.0	1.84766e-06	4.891101000000001e-06	8.673010000000001e-07	4.59197e-06	2.32534e-07	4.59197e-06	2.32534e-07	0.0	2.28259e-06	2.32534e-07	2.32534e-07	0.0	0.0
2.3.2.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.3.2.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.70801e-07	0.0	0.0	0.0	0.0	0.0	0.0	3.70801e-07	0.0	0.0	0.0
2.3.2.2	1.636181e-06	0.0	1.7041808200000002e-05	5.1684104000000006e-05	1.146644e-06	0.0	5.1684104000000006e-05	0.0	2.50343e-06	5.1684104000000006e-05	2.94938473e-05	2.50343e-06	2.50343e-06	7.628776e-06	5.1684104000000006e-05	0.0	1.636181e-06	2.94938473e-05	7.628776e-06	0.0	0.0	0.000138867723	0.000138867723	0.0
2.3.2.3	4.58535e-07	0.0001415368759999	1.824359e-05	0.0	1.3078409e-05	4.58535e-07	4.4164270999999994e-05	0.0	7.19397e-06	4.6308392e-05	4.58535e-07	2.32533e-06	0.0	7.19397e-06	0.0	1.2853323e-05	4.6308392e-05	1.824359e-05	0.0	1.2853323e-05	2.15922e-06	2.32533e-06	1.3078409e-05	0.0
2.3.2.6	0.0	0.0	0.0	1.4316845e-05	4.6136465599999995e-05	0.0001451046084	0.000140452465	2.0421109999999997e-05	0.0	3.07471e-06	0.0001451046084	0.0	3.754399e-06	3.754399e-06	3.07471e-06	1.8661872e-05	2.9776702e-05	4.6136465599999995e-05	0.000140452465	0.0	0.0	0.0	0.000151952889	0.0
2.3.3.1	1.4020398e-06	0.0	0.0	1.1584283e-06	3.728951100000001e-05	0.0	0.0	0.00013994149	0.0	0.0	0.0001654023532999	0.0	0.0	0.0	0.00013994149	0.0	3.873871e-05	2.24692e-06	0.0	0.0	2.24692e-06	9.148807e-05	3.873871e-05	4.28835e-06
2.3.3.10	0.0	0.0	0.0	0.0	3.8156599999999995e-06	0.0	0.0	4.86993e-06	5.866101000000001e-06	0.0	0.0	0.0	9.61274e-07	0.0	0.0	0.0	0.0	0.0	1.47336685e-05	0.0	0.0	0.0	0.0	0.0
2.3.3.13	0.0001702167769999	1.9192156e-05	0.0	0.0	0.0001702167769999	0.0	0.0001916715453	0.0	0.0	0.00017548769	0.0	5.6311430000000006e-05	0.0003380356244	0.0	0.0002221279469	0.00017548769	0.0001615735978	0.0001552916809	0.0003179310099999	6.225230799999999e-05	0.0001702167769999	0.0	0.0001702167769999	1.9192156e-05
2.3.3.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.52319e-07	0.0	0.0	0.0	5.52319e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.3.3.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.92562e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.3.3.16	0.0	3.2481379999999996e-05	1.298001e-05	0.00010661401	0.0	0.00010661401	0.00010661401	4.06967e-05	4.06967e-05	4.4874982e-05	6.39495396e-05	2.244742e-07	2.7269120000000004e-06	1.15396e-05	3.2481379999999996e-05	9.41837e-07	1.7796504e-05	4.06967e-05	0.0	7.979491e-07	0.00010661401	2.7269120000000004e-06	0.0	6.27010348e-05
2.3.3.5	0.0	0.0	4.063373700000001e-06	6.705260000000001e-07	0.0	4.320528000000001e-05	0.0	1.1394926e-06	0.0	1.1394926e-06	4.063373700000001e-06	0.0	0.0	8.390689900000002e-05	1.5286835000000002e-06	0.0	1.1394926e-06	0.0	0.0	4.320528000000001e-05	1.1394926e-06	6.705260000000001e-07	0.0	0.0
