	MV_FEI1_t1Q14	MV_FEI2_t1Q14	MV_FEI3_t1Q14	MV_FEI4_t1Q14	MV_FEI4_t2Q15	MV_FEI5_t1Q14	MV_FEI5_t2Q14	MV_FEI5_t3Q15	MV_FEM1_t1Q14	MV_FEM2_t1Q14	MV_FEM3_t1Q14	MV_FEM4_t1Q14	MV_FEM4_t2Q15	MV_FEM5_t1Q14	MV_FEM5_t2Q14	MV_FEM5_t3Q15	MV_MIM1_t1M14	MV_MIM2_t1M14	MV_MIM3_t1M14	MV_MIM4_t1M14	MV_MIM4_t2F15	MV_MIM5_t1M14	MV_MIM5_t2M14	MV_MIM5_t3F15
2.1.1.61	5.33308e-06	8.8966536e-06	0.0	0.0	6.621032e-07	1.9102982000000004e-05	0.0	7.790451e-06	0.0	0.0	5.33308e-06	0.0	5.33308e-06	9.08594e-07	0.0	0.0	0.0	0.0	0.0	6.621032e-07	9.08594e-07	6.621032e-07	1.1827881e-06	0.00016108146
2.1.1.63	0.0	0.000124492359	0.0	3.10096118e-05	0.0	8.218128039999998e-05	0.00014232014	5.7921449999999994e-05	5.03726605e-05	3.9389994e-05	0.0	9.1264731e-05	3.10096118e-05	0.000124492359	6.77635e-05	3.10096118e-05	1.880038e-05	2.2151644e-05	0.0001344481329	0.0001026570465	0.0	5.7921449999999994e-05	2.2151644e-05	0.000124492359
2.1.1.64	1.77457729e-05	0.0	3.00772e-06	0.0	2.2997746e-05	2.2997746e-05	6.07232e-06	6.1662762e-05	1.1794289e-05	1.375788e-06	1.3599021e-05	3.3613780000000005e-05	1.77457729e-05	0.0001611260934	0.0	0.0	3.00772e-06	6.2744728e-05	0.0001611260934	1.77457729e-05	6.2744728e-05	1.44912e-05	6.2744728e-05	0.0
2.1.1.72	0.0	9.7534001e-05	7.411963649999999e-05	0.0	0.0	4.159774e-05	0.0001133888409999	0.0	9.7534001e-05	0.0001133888409999	0.0	0.0002628094874	0.0	0.000349056748	0.0001133888409999	0.0	0.0002568308559999	0.0001133888409999	0.000349056748	9.7534001e-05	4.159774e-05	4.159774e-05	2.8172185999999996e-05	0.0
2.1.1.74	7.1536320000000005e-06	7.8856432e-05	5.83942e-05	6.55755e-06	6.55755e-06	2.5503354e-05	0.0	6.55755e-06	2.879398e-06	3.5011125099999994e-05	7.572074e-06	4.8763e-06	4.8763e-06	1.0972205e-05	7.8856432e-05	0.0	4.8763e-06	0.0	0.0	0.0	0.0	1.7290550000000003e-05	7.572074e-06	0.0
2.1.1.77	1.271141e-06	1.271141e-06	0.0	9.694669999999998e-06	0.0	3.30006e-07	0.0	9.694669999999998e-06	2.84663e-06	3.30006e-07	6.713090000000001e-07	1.271141e-06	0.0	1.271141e-06	0.0	1.271141e-06	1.7882720000000002e-05	1.271141e-06	2.388888e-07	6.6021549999999995e-06	0.0	0.0	2.84663e-06	2.4881823e-05
2.1.1.79	2.6042763e-06	0.000192639711	0.0001338937444	3.2364623e-05	0.0	0.0	2.9706186e-06	0.0001064912484999	0.00015576075	2.6042763e-06	0.00015576075	0.0	0.0	0.0	0.00015576075	5.650089999999999e-07	0.000192639711	0.0002282316759999	0.0	7.341972999999999e-05	2.9706186e-06	0.0002023677049999	0.0	7.341972999999999e-05
2.1.1.80	2.58456e-07	1.2273654000000002e-05	0.0	0.0	0.0	2.7627630000000005e-06	8.152042149999999e-05	0.0	2.58456e-07	0.0	2.58456e-07	1.055928e-06	1.055928e-06	0.0	2.58456e-07	0.0	0.0	0.000115155188	0.0	2.58456e-07	0.000115155188	0.0	0.0	0.0
2.1.1.n11	0.0	9.31859e-07	0.0	0.0	3.5065e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.40589e-05	0.0	3.5065e-07	0.0	0.0	0.0	0.0	0.0	0.0
2.1.2.1	0.00017389228	6.7561173e-05	6.1539262e-05	0.0	0.000110150681	0.000231499331	4.1243097e-05	0.00017389228	0.0001696102829	0.0001095719049	0.0	0.0001095719049	4.1243097e-05	0.000249233393	0.00017389228	6.1539262e-05	0.0	0.0	6.7561173e-05	0.000104378636	0.0001638197039999	0.000141044296	0.0	0.0001638197039999
2.1.2.10	0.0	0.00025374355	0.00025374355	1.930794e-06	3.0777192e-05	3.2289223000000005e-05	0.0	3.2289223000000005e-05	3.0777192e-05	7.34481e-05	0.000120141118	3.0329302e-05	0.0	1.930794e-06	0.0	1.3741890000000002e-06	0.0	0.0	6.69028694e-05	7.34481e-05	3.6480066e-05	5.26534e-06	0.0	9.027946e-05
2.1.2.11	0.0	5.055615339999999e-05	0.0	0.000115832398	4.921168699999999e-05	0.0	0.000158978461	0.000158978461	0.000115832398	0.0	3.3986166e-05	0.0	0.000124459625	0.0001037530511	0.00011223575	0.000158978461	5.710219e-06	0.0001466049809999	0.000158978461	0.0001466049809999	0.000134480108	4.74124e-06	0.000134480108	0.000158978461
2.1.2.13	5.073100000000001e-06	2.86267e-07	0.0	3.283027e-05	2.86267e-07	0.0	0.0	3.283027e-05	0.0	7.4800571e-05	1.48088e-07	0.0	0.0	0.0	1.48088e-07	0.0	0.0	0.0	7.4800571e-05	0.0	5.073100000000001e-06	0.0	0.0	3.283027e-05
2.1.2.2	1.9023364e-05	0.0001053988498	0.0	0.0003324336709999	0.0001053988498	0.0	5.0851561e-05	2.4957034999999997e-05	0.0001323341229999	0.0003324336709999	0.0001209155	0.0001719136871	0.0001719136871	3.2451583e-05	0.0001323341229999	0.0	0.0	1.9023364e-05	1.7034247e-05	0.0	0.0	0.0001053988498	0.00018837242	0.0
2.1.2.3	0.0001785929599999	6.13528857e-05	0.0001213418355	0.000187730171	8.7393029e-05	6.13528857e-05	8.7393029e-05	0.0	0.0	3.257123300000001e-05	6.13528857e-05	0.0	0.0003002857174	6.50704e-05	8.7393029e-05	0.0002408163789999	0.000187730171	0.000190212056	0.000106539173	1.62955064e-05	0.000247325335	1.62955064e-05	0.0003002857174	0.0
2.1.2.5	1.72271e-05	6.0470250000000006e-05	0.0	2.65359e-05	6.0470250000000006e-05	1.6793819999999996e-05	0.0	9.04759e-06	0.0	2.396442e-06	9.04759e-06	1.14393e-07	1.9524e-07	9.05693e-06	3.495e-06	3.32827e-07	1.9524e-07	9.04759e-06	9.04759e-06	9.05693e-06	0.0	0.0	2.396442e-06	6.4009325e-05
2.1.2.9	0.00015702	4.5660245e-05	0.0	0.00015402097	0.0	0.000186187791	0.000222986112	0.0	0.0	0.000114725401	0.000145333882	0.0	0.000175853893	0.000303689853	0.0	0.0	0.000106801634	4.5660245e-05	0.000114725401	0.0001721711989999	0.000114725401	0.00015702	0.000175853893	4.5660245e-05
2.1.3.1	1.71994e-05	2.35251e-06	0.0	0.0	0.0	0.0	0.0	0.0	3.02266e-06	0.0	0.0	0.0	0.0	2.35251e-06	0.0	4.32429e-06	4.32429e-06	0.0	6.843179e-06	0.0	0.0	1.71994e-05	0.0	0.0
2.1.3.15	0.0	0.0	0.0	0.0	1.022851e-06	0.0001013935109999	2.03881e-07	2.0631263000000003e-06	0.0	0.0001013935109999	1.4824104e-06	3.332255e-06	2.03881e-07	0.0	3.524663e-07	4.270222500000001e-05	6.23075383e-05	8.63262e-06	2.03881e-07	2.1061231e-05	3.524663e-07	0.0	3.524663e-07	0.0
2.1.3.2	0.0	4.0063258e-05	8.286485600000002e-05	0.0	0.0	8.286485600000002e-05	9.44542e-05	0.0001245551634	0.00012639253	0.00016643232	0.0	0.00016643232	7.035814400000001e-05	9.44542e-05	0.0	0.0	0.000199360907	0.00012639253	0.000217897332	0.0	0.000114287	0.000249412641	9.5065066e-05	0.00016643232
2.1.3.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2708665000000003e-05	9.065699e-06	6.97012108e-05	0.000192458992	0.000293029481	0.000138407976	9.065699e-06	0.0	2.2214446500000003e-05	0.0	5.62148e-05	0.00011224171	0.00011224171	0.0001462992059999	0.00011224171	0.000138407976	0.0002910841859999
2.1.3.6	0.0	0.0	0.0	0.0	3.15346e-07	0.0	0.0	0.0	0.0	5.62041e-06	0.0	0.0	0.0	0.0	3.15346e-07	3.15346e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.1.3.9	0.0	2.215452e-06	2.215452e-06	0.0	1.40437e-05	4.448001e-05	0.0	0.0	0.0	0.000107647867	2.215452e-06	0.0	0.0001014322	0.0	0.0	1.40437e-05	2.215452e-06	0.0001520293999999	0.000107647867	3.24554e-06	0.000107647867	2.215452e-06	3.24554e-06	1.40437e-05
2.1.4.1	0.0	0.0	1.93237e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.93237e-06	2.49486e-07	7.07184e-07	0.0	7.1557e-07	1.93237e-06	0.0	0.0	0.0	2.49486e-07	0.0	0.0	0.0
2.1.4.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.14666e-06	0.0	3.14666e-06	0.0	0.0	0.0	2.2826e-07	2.2826e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.10.1.1	0.0	0.0	0.0	6.444353999999999e-05	0.0	0.0	0.0	1.3742835e-05	0.0	2.2240596e-05	1.3551071299999997e-05	0.0	0.0	0.0	0.0	7.195177e-07	0.0	0.0	1.953344e-05	2.02879e-07	1.3742835e-05	7.195177e-07	0.0	1.953344e-05
2.2.1.1	1.238906e-05	2.3201947e-06	2.0891118e-05	0.0	0.0	1.10948049e-05	7.202018800000002e-06	5.1252821000000014e-06	8.3233026e-06	0.0003135181286	2.1847677e-05	5.1252821000000014e-06	1.10948049e-05	7.111222279999999e-05	2.0891118e-05	1.9387569000000003e-06	7.202018800000002e-06	7.111222279999999e-05	0.0001097396483999	1.10948049e-05	0.00043565265816	7.353611940000001e-05	7.202018800000002e-06	0.0001097396483999
2.2.1.2	9.5172177e-05	4.97243e-06	2.76181002e-05	0.0001558080059999	6.06902912e-05	0.0	0.0001558080059999	0.0	0.000324227811	0.0003598214713	1.0590096e-05	1.0590096e-05	1.0590096e-05	6.06902912e-05	0.0001989771237	0.0	0.0	0.0001989771237	0.0003598214713	6.06902912e-05	3.3911233e-05	0.0	0.0	0.0
2.2.1.6	5.09183817e-05	0.0001862165248	0.0009040350887	0.0005054500878	0.0008785388559999	0.0006661218879999	0.0	0.0	0.0006661218879999	0.0005054500878	0.0001862165248	0.0003577561924	0.0	0.0	5.09183817e-05	0.0	0.00024485918	0.0010012059355099	0.0003577561924	0.000154778887	0.0001862165248	4.2754029e-05	0.0	0.0005054500878
2.2.1.7	0.0	4.89303323e-05	0.0001484945789999	0.0002056052404999	4.89303323e-05	0.0001484945789999	0.0	9.4467787e-05	0.000509112437	0.0002056052404999	0.0001951594059999	0.0	0.0	7.597941e-05	0.0001951594059999	0.0003184196349999	0.0	0.0	1.5962849e-05	4.89303323e-05	0.0002056052404999	0.0001935762094999	0.0003184196349999	0.0001484945789999
2.2.1.9	0.0	4.1642244699999994e-05	0.000152717874	0.0	0.0	7.180767999999999e-05	0.0	0.0001411679599999	3.9145376e-05	0.000125396811	0.0	0.0001151604357	0.0	2.658277e-05	0.0	0.000152717874	0.0001182590594	0.0	0.000152717874	1.68495988e-05	0.0	0.0001151604357	0.000227996028	0.000227996028
2.3.1.1	0.0	8.341066e-06	0.0	8.341066e-06	6.969202679999999e-05	9.65538e-06	8.419268e-06	0.0	0.0	1.5050829e-05	0.00019633635	0.0	6.969202679999999e-05	9.65538e-06	1.5050829e-05	0.0	0.0	1.5645051e-06	0.0	0.0	0.0	7.58637e-07	0.000135165784	0.0
2.3.1.102	0.0	0.0	0.0	1.84515e-06	0.0	0.0	0.000102043	0.0	0.0	0.000102043	2.61732e-07	0.0	0.000102043	0.0	0.0	0.0	0.0	1.78663e-06	0.0	0.0	0.0	0.0	0.0	0.0
2.3.1.109	0.0	0.0	0.0	0.0	0.0	5.964023999999998e-07	0.0	0.0	7.48723e-07	7.3473855e-05	6.454292e-05	0.0	3.7050625000000007e-06	3.0414835e-05	0.0	0.0	7.3473855e-05	2.562548e-05	7.48723e-07	9.65062e-06	9.45932304e-05	3.0414835e-05	2.562548e-05	5.964023999999998e-07
2.3.1.111	0.0	0.0	0.0	0.0	1.22963e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5548e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.3.1.117	4.288051e-06	4.8955594e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0001459116459999	0.0	4.288051e-06	0.0002619433272	3.951852000000001e-06	0.0	0.0	0.0	0.0001459116459999	5.340342e-05	0.0	7.2792072e-05	0.0	0.0002619433272	0.0	0.0
2.3.1.118	0.0	0.0	0.0	6.5916266e-06	6.5916266e-06	6.5916266e-06	0.0	8.273573e-05	0.0	6.5916266e-06	0.0	0.0	0.0001192312613999	0.0	0.0	0.0	0.0	0.0001192312613999	8.273573e-05	0.0001192312613999	0.0	0.0	0.0	4.24284e-07
2.3.1.12	2.13228792e-05	8.28197e-08	1.3289137999999998e-05	0.0	0.0	5.307166e-07	0.0	0.0	0.0	1.0762915e-06	0.0	0.0	8.764548119999999e-05	2.13228792e-05	3.1342645e-05	5.307166e-07	0.000114238675	0.0001130052059999	0.0	0.0	8.764548119999999e-05	0.0	0.0	0.0
2.3.1.122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.3.1.128	0.0001106564459999	0.0001106564459999	4.83064e-07	8.7306703e-05	0.0	6.54882e-06	0.0001106564459999	0.0	0.0	0.0	5.070264e-06	0.000295974226	5.070264e-06	0.0	6.54882e-06	0.0	1.3419588e-05	4.83064e-07	2.55809e-07	0.0	7.039168e-05	1.3419588e-05	0.0	0.0
2.3.1.129	0.0001119739649999	0.000135396338	2.10306e-05	0.0	0.0002263916329999	6.1755643e-05	6.1755643e-05	0.0	0.0002263916329999	0.0002112239609999	7.341795100000001e-05	0.0001691700599999	0.0001739909999999	2.10306e-05	4.5950714000000005e-05	2.10306e-05	0.000128450872	0.000135396338	0.0	0.000133205021	0.000128450872	0.000128450872	0.0	0.0
2.3.1.15	1.7550869000000005e-06	3.4889795199999995e-05	2.60353e-07	0.0	1.7550869000000005e-06	0.0	0.0	2.60353e-07	0.0	6.9022475e-05	2.60353e-07	0.0	0.0	0.0	0.0002524370343	3.147453899999999e-05	0.0	0.0	0.0002524370343	0.0	0.0	3.4889795199999995e-05	4.522869900000001e-06	1.7550869000000005e-06
2.3.1.157	0.0	0.00024377888	0.0001110942469999	3.640060200000001e-05	0.00024377888	0.0	0.000164421969	0.0001110942469999	9.9067e-07	0.0	0.000164421969	0.0002553783489999	6.45055244e-05	3.640060200000001e-05	0.000145124683	2.3257364000000004e-05	0.0	0.0	0.0002718124059999	0.0	0.00011231827	0.0	0.0	0.000164421969
2.3.1.16	0.0	0.0	0.0	3.397220899999999e-06	0.0	0.0	0.0	0.0	4.566839099999999e-05	0.0	0.0	0.000328401158	0.0003768941535	0.0003768941535	0.0003768941535	0.0003768941535	3.397220899999999e-06	0.0	6.76434868e-05	2.0122636e-06	0.0	0.0	2.0122636e-06	0.0
2.3.1.168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.20425e-07	2.16028e-07	0.0	0.0	6.2613e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.3.1.169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.55074e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.3.1.174	3.0758582000000005e-05	0.0	3.0981796999999994e-05	0.0	0.0	0.0	0.0	8.835946500000002e-06	8.835946500000002e-06	0.0	0.0	0.0	0.0	0.0	0.0	3.0516430000000003e-06	0.0	0.0	0.0	8.835946500000002e-06	0.0	0.0	0.0	8.835946500000002e-06
2.3.1.179	0.0	0.000245541076	0.000244033054	0.0002476466949	0.0002264780816	0.0001883355299999	3.2259437e-05	0.0001614308888	0.0	0.0001380271073999	0.0	0.0	8.056977699999999e-05	0.000133324302	0.000244033054	0.0001614308888	0.0001614308888	0.0002264780816	0.0001022998849	0.0002264780816	0.0	0.0001380271073999	0.000133324302	0.0
2.3.1.18	0.0	7.686681000000001e-05	0.0001632568	1.757462e-05	1.757462e-05	7.686681000000001e-05	0.0001632568	5.0567e-06	0.0	0.0	0.0	0.0	7.686681000000001e-05	0.0	0.0	1.25620138e-05	0.0	0.0	1.757462e-05	0.0	5.647966e-05	5.154685670000001e-05	7.686681000000001e-05	0.000129734459
2.3.1.180	0.000144824843	0.0	6.238016199999999e-05	1.3610997e-05	0.000281063481	0.000185643967	0.00016993063	6.4710923e-05	0.0	0.00016993063	0.000281063481	0.0	0.000144824843	0.000144824843	0.000144824843	0.0	0.0	0.00012047608	1.3610997e-05	0.0	0.0001189492589999	0.0001010064824	6.238016199999999e-05	6.4710923e-05
2.3.1.181	0.0	0.0001121741436	7.4496673e-05	0.0	0.0	2.649616e-05	6.590911100000001e-05	8.923072300000001e-05	8.58131e-06	2.9304808e-05	2.649616e-05	9.6395512e-05	0.0	8.923072300000001e-05	6.590911100000001e-05	0.0	8.923072300000001e-05	2.649616e-05	2.6341092e-05	2.0685496e-05	2.649616e-05	8.187676899999999e-05	0.0	2.9304808e-05
2.3.1.183	7.20775e-07	9.82166e-08	3.484222e-06	0.0	1.88098e-06	0.0	7.20775e-07	0.0	0.0	1.06507e-05	0.0	5.7325682e-05	5.310622799999999e-05	0.0	5.104358e-05	0.0	4.854789e-06	0.0	0.0	5.7325682e-05	0.0	1.06507e-05	0.0	0.0
2.3.1.189	0.0	2.93317e-07	0.0	1.427454e-06	1.427454e-06	0.0	0.0	0.0	0.0	0.0	1.427454e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.13274e-05	0.0	0.0	2.93317e-07	0.0	1.427454e-06
2.3.1.19	3.72939e-07	3.39124e-05	0.0	9.05588e-07	2.35604e-06	0.0	6.92587e-07	6.92587e-07	0.0	0.0	0.0	3.39124e-05	3.72939e-07	8.68407e-06	7.55436e-07	0.0	0.0	9.68889e-07	7.55436e-07	8.68407e-06	0.0	6.92587e-07	8.73411e-07	9.05588e-07
2.3.1.190	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.283611e-06	0.0	0.0	1.283611e-06
2.3.1.191	0.0	1.5528482e-06	0.0	3.62211e-06	0.0	2.9940436e-05	0.0	2.9940436e-05	3.62211e-06	1.5528482e-06	2.53533e-07	0.0001591545909	0.0	0.00013123368	1.5528482e-06	0.0	0.0	3.665309810000001e-05	2.53533e-07	0.00017228955	2.53533e-07	3.08937e-05	7.85034e-07	1.1411191000000002e-05
2.3.1.193	0.0	0.0	0.000118610548	0.0	0.000118610548	0.0	0.0	8.8338e-07	0.0	1.2286713e-05	0.0	9.277297e-06	0.0	7.49223e-07	0.0	7.49223e-07	0.0	0.0	1.2286713e-05	1.5572557999999996e-05	0.0	1.2286713e-05	0.0	1.5572557999999996e-05
2.3.1.200	0.0	0.0	3.24176e-07	0.0	0.0	0.0	0.0	0.0	0.0	5.17053e-06	0.0	2.8895e-06	0.0	0.0	0.0	0.0	0.0	2.8895e-06	0.0	0.0	0.0	0.0	0.0	0.0
2.3.1.202	0.0	0.0	0.0	0.0	0.0	0.0	1.45101e-06	0.0	0.0	0.0	0.0	0.0	1.45101e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.3.1.210	0.0	0.0	0.0	8.67487e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.67487e-06	0.0	0.0	0.0	3.69024e-06	0.0	0.0	0.0	5.490326e-06	0.0	6.502628540000002e-05	0.0	0.0
2.3.1.222	1.422348e-06	0.0	6.7985499999999995e-06	0.0	1.422348e-06	7.03596e-06	0.0	0.0	0.0	0.0	0.0	1.77914e-06	6.880343e-05	6.7985499999999995e-06	6.7985499999999995e-06	4.94621e-07	4.07654e-06	2.4115249000000003e-05	4.07654e-06	3.92312e-06	3.25895e-07	0.0	1.02462e-05	1.422348e-06
2.3.1.234	0.00022324259	0.0	0.0001361960449999	3.781498500000001e-05	0.0002190214959999	0.0	0.0001361960449999	0.000361890649	0.000273107239	3.4871801e-05	0.00022324259	0.0	0.0001093192887999	0.0002190214959999	0.000111212342	3.4871801e-05	0.0	9.43712681e-05	0.0	0.000273107239	0.000361890649	0.0001093192887999	0.0	0.000361890649
2.3.1.241	0.0	0.0	0.0	9.0885718e-05	0.0	3.81476e-06	3.4153500000000003e-06	1.73229e-07	0.0	0.0	0.0	0.0	9.0885718e-05	3.6877525e-05	1.0810633e-05	0.0	2.80625e-07	0.0	3.81476e-06	0.0	0.0	2.80625e-07	1.59336e-05	2.80625e-07
2.3.1.242	0.0	0.0	3.987951e-05	3.987951e-05	5.44494e-07	0.0	2.34006e-07	0.0	0.0	9.84544e-06	0.0	0.0	0.0	9.84544e-06	0.0	2.504818e-06	2.504818e-06	2.34006e-07	0.0	2.34006e-07	9.10296e-06	0.0	0.0	5.44494e-07
2.3.1.243	0.0	2.9982797e-05	0.0	0.0	0.0	0.0	0.0	2.0740629e-05	2.0740629e-05	0.0	0.0	0.0	7.1806669999999994e-06	0.0	3.19112e-07	0.0	0.0	0.0	0.0	1.89695e-07	1.533376e-07	3.26020725e-05	3.19112e-07	1.89695e-07
2.3.1.245	0.0	0.0	0.0	0.0	1.15235e-05	3.5386e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.36968e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.36968e-07
2.3.1.247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.3.1.251	0.0	0.0	0.0	0.0001184153379999	0.0	0.0001184153379999	2.1390630000000004e-05	0.0	0.0	0.0	0.0	3.0671632e-05	0.0	0.0	2.529070000000001e-07	0.0	0.0	2.1390630000000004e-05	0.0	0.0	0.0001184153379999	3.0671632e-05	0.0	2.1390630000000004e-05
2.3.1.266	0.0	3.5845528e-05	6.7703518e-05	0.0	0.0	5.878456799999999e-05	4.667228400000001e-05	3.10637e-07	5.878456799999999e-05	3.10637e-07	0.0	7.68799e-07	0.0	0.0	0.000125569543	0.0	3.584765e-06	1.1990118e-05	4.667228400000001e-05	0.0	1.7831234e-05	0.000125569543	0.0	6.3589311e-06
2.3.1.267	7.879980000000001e-07	7.879980000000001e-07	2.1833901999999997e-05	1.66229e-06	4.8231219999999995e-05	0.0	4.8231219999999995e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1833901999999997e-05	2.33855e-05	2.33855e-05	7.879980000000001e-07	0.0	2.1833901999999997e-05	2.1833901999999997e-05
2.3.1.274	6.5142e-07	0.000170461	0.0001938765999999	8.380879e-06	1.061e-07	6.573179e-06	0.0	9.1737071e-06	6.5142e-07	2.4503325e-05	0.0	9.87628e-07	0.0	4.45146e-07	1.73408e-06	8.380879e-06	1.061e-07	8.380879e-06	0.0	4.45146e-07	2.4503325e-05	1.6297748e-05	1.73408e-06	0.0
2.3.1.275	2.5905109e-05	0.0	5.902478999999999e-06	0.0	0.0	8.68204e-05	0.0	4.76861e-07	0.0	2.55677e-06	0.0	0.0	2.85195e-06	9.29119e-06	0.0001389114	0.0	9.29119e-06	0.0	2.85195e-06	0.0	0.0	0.0	3.1227803e-05	0.0
2.3.1.28	0.000477897	4.56604e-06	1.6529019e-05	5.45773e-06	6.783625000000001e-06	0.0	5.165815e-06	4.5496477e-05	3.588217e-05	8.699564000000001e-05	0.000477897	0.0	0.000236619	5.45773e-06	7.0701834e-05	4.5496477e-05	7.0701834e-05	3.588217e-05	5.45773e-06	5.45773e-06	0.0	3.588217e-05	5.165815e-06	2.7280586e-05
2.3.1.29	1.390118e-05	9.728574e-05	0.0	2.5562390000000004e-05	7.535136e-06	0.0	2.645198e-05	0.0	4.251969e-05	0.0	0.0001837015440999	5.8127051e-05	0.0	2.5562390000000004e-05	2.645198e-05	2.5562390000000004e-05	0.0	0.0001837015440999	0.0001837015440999	4.251969e-05	3.70786976e-05	0.0001837015440999	2.5562390000000004e-05	0.0
2.3.1.30	0.00025265517	0.0	6.2651178e-05	0.0001330454199999	0.000286495357	0.0	6.2651178e-05	0.0	9.45212e-06	0.0	0.0	0.0001330454199999	6.9905527e-05	6.26015214e-05	0.0	0.0001825019828999	0.0002579008575999	2.878834e-05	0.0	0.0	3.8754906e-05	0.0	0.0001825019828999	0.0001825019828999
2.3.1.31	5.3732986e-05	3.877703e-06	0.0	3.3719647e-05	0.0	0.00031271773	0.0	0.0003967964799999	0.000100382639	0.000234057743	0.000100382639	5.3732986e-05	0.000234057743	0.0	0.0	0.000234057743	0.0	0.0	0.0001532820089999	1.7778405000000003e-05	0.0	0.0003967964799999	0.0	0.0003967964799999
2.3.1.35	1.2586307e-05	0.00010408655	0.0001183432	1.2586307e-05	1.808134e-06	1.2586307e-05	8.62903e-07	0.0	0.00010408655	1.2586307e-05	1.718359e-06	0.0	1.14751e-05	0.0	0.0	0.0	0.0	1.808134e-06	0.0	8.62903e-07	0.0	1.808134e-06	0.0	6.842797999999999e-05
2.3.1.38	1.02453e-06	4.43733e-06	1.02453e-06	0.0	4.43733e-06	0.0	0.0	8.79749e-07	0.0	0.0	5.88448e-05	8.79749e-07	4.43733e-06	6.0546e-07	1.91694e-05	5.88448e-05	0.0	8.79749e-07	1.02453e-06	7.98047e-06	7.98047e-06	6.0546e-07	0.0	0.0
2.3.1.39	8.810817e-05	9.29998447e-05	9.29998447e-05	6.28344749e-05	0.0	0.0	8.810817e-05	9.7159009e-05	0.0002436041099999	0.0	9.29998447e-05	0.000146624537	9.29998447e-05	6.28344749e-05	4.068858899999999e-05	0.00010681853	0.0	0.0	0.0001721366912	2.3695359999999997e-05	3.2326660999999997e-05	4.068858899999999e-05	9.7159009e-05	0.0001721366912
2.3.1.40	3.6563046999999993e-06	0.0	9.459485e-07	9.459485e-07	1.49859703e-05	1.4621117e-06	0.0	2.496199e-05	0.0	0.0	0.000269336739	2.00046e-07	2.00046e-07	0.0	0.0	0.0	0.0	0.00021275706	0.0	0.0	0.0	0.0	0.0	0.00021275706
2.3.1.41	1.7269821099999998e-05	2.8279360000000003e-05	0.000303305969	2.458275e-05	4.44583418e-05	0.0	0.0003022869332999	4.44583418e-05	2.458275e-05	1.7269821099999998e-05	1.7269821099999998e-05	2.3948e-06	1.0491705500000002e-05	3.26058e-06	9.8071012e-05	2.458275e-05	2.3948e-06	3.26058e-06	1.7269821099999998e-05	2.3948e-06	1.7269821099999998e-05	0.0	2.8279360000000003e-05	0.000303305969
2.3.1.46	1.457613e-06	9.85656351e-05	0.0	9.85656351e-05	0.0	8.35314e-07	5.0649569999999995e-05	8.165538400000001e-05	8.165538400000001e-05	0.0	0.0	0.0	4.237575e-07	1.457613e-06	0.0	0.0	0.0	0.0	1.457613e-06	0.0	7.994406999999998e-06	8.165538400000001e-05	0.0	0.0
2.3.1.47	8.3583952e-05	1.9977111e-05	0.0	0.0001306771104	1.5640719999999998e-06	2.25396125e-05	8.3583952e-05	0.0	0.0	0.0	2.25396125e-05	0.0001435157729999	7.634406900000001e-05	0.0	0.0001435157729999	0.0	7.634406900000001e-05	7.16099719e-05	2.25396125e-05	0.0001297006689999	1.9977111e-05	0.0	9.985339e-06	0.0
