	MV_FEI1_t1Q14	MV_FEI2_t1Q14	MV_FEI3_t1Q14	MV_FEI4_t1Q14	MV_FEI4_t2Q15	MV_FEI5_t1Q14	MV_FEI5_t2Q14	MV_FEI5_t3Q15	MV_FEM1_t1Q14	MV_FEM2_t1Q14	MV_FEM3_t1Q14	MV_FEM4_t1Q14	MV_FEM4_t2Q15	MV_FEM5_t1Q14	MV_FEM5_t2Q14	MV_FEM5_t3Q15	MV_MIM1_t1M14	MV_MIM2_t1M14	MV_MIM3_t1M14	MV_MIM4_t1M14	MV_MIM4_t2F15	MV_MIM5_t1M14	MV_MIM5_t2M14	MV_MIM5_t3F15
1.2.2.1	0.0	0.0	6.165219999999999e-07	0.0	0.0	0.0	3.74116e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.2.2.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.2.3.3	7.59298e-08	0.0	0.0	0.0	0.0001748624	0.0	0.0	2.52642e-07	0.0	0.0	5.62236e-05	0.0	0.0	9.365447e-06	0.0	0.0001748624	0.0	0.0	2.52642e-07	0.0001748624	0.0	0.0	0.0	6.56495e-06
1.2.4.1	0.0	5.23150747e-05	1.3285607e-06	1.629133e-06	6.6029884e-06	0.0	0.0	2.951427e-05	0.000183208943	9.1210156e-05	0.0	5.23150747e-05	5.0398604000000013e-05	0.0	5.0398604000000013e-05	0.0	2.7419965e-06	9.1210156e-05	2.26975e-07	2.4619996e-06	2.7419965e-06	0.0	2.951427e-05	4.348122e-06
1.2.4.2	1.7084550999999998e-06	2.99395e-07	0.0	1.9982086000000005e-06	0.0002490586883999	0.0	0.0002490586883999	0.0	4.928237500000001e-06	1.9982086000000005e-06	2.99395e-07	2.03495e-07	9.28438e-06	3.8528038e-05	1.7084550999999998e-06	0.0	0.0	1.9982086000000005e-06	2.99395e-07	0.0	9.28438e-06	1.7253021e-06	1.9982086000000005e-06	0.0
1.2.4.4	0.0	0.0	0.0	8.061669999999999e-07	0.0	0.0	0.0	8.58579e-07	0.0	0.0	0.0	1.287437e-05	2.666178e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.58579e-07	0.0	0.0
1.2.5.1	0.0	0.0	0.0	2.2975580000000004e-06	0.00016488529349	0.0001591045029999	1.4461308e-06	1.22721727e-05	0.0	1.22721727e-05	1.4461308e-06	1.4461308e-06	0.0	0.0	1.3756264e-05	0.0	1.0424808e-06	0.0	0.0	1.3756264e-05	0.0	2.2975580000000004e-06	1.9332910000000002e-07	0.0
1.2.7.1	0.0001423241582	0.0	0.0	0.0	0.0	0.0001423241582	0.0	0.0	8.416818340000002e-05	0.0	0.0	0.0	0.0	0.0	2.9161123e-06	1.873654e-07	0.0	2.9161123e-06	8.748012000000001e-06	3.09498523e-05	1.873654e-07	0.0	0.0	0.0
1.2.7.4	0.0	1.53931e-07	2.00277e-06	2.84549e-07	0.0	0.0	0.0	0.0	0.0	0.0	2.99331e-06	1.18172e-06	1.161684e-05	1.53931e-07	3.48095e-06	0.0	1.7939911e-05	2.381571e-06	1.7939911e-05	0.0	1.53931e-07	0.0	0.0	2.84549e-07
1.2.7.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.20875e-06	0.0	0.0	0.0	3.49484e-08	0.0	3.49484e-08	0.0	2.20875e-06	0.0	2.20875e-06	0.0	0.0	2.20875e-06	0.0
1.2.7.7	0.0	1.894297e-06	4.39521e-07	5.59521e-06	0.0	0.0	0.0	5.59521e-06	4.39521e-07	0.0	7.59985e-06	3.952221e-05	0.0	5.59521e-06	4.39521e-07	0.0	0.0	4.286905e-05	4.13825e-05	0.0	0.0	2.21153e-05	4.286905e-05	0.0
1.2.7.8	0.000124698374	9.67706e-05	0.0	0.0	0.0	0.0	9.67706e-05	0.000124698374	4.5982014e-05	5.079506e-06	7.360198e-06	0.0	0.0	0.0	9.4610073e-05	4.1081050000000005e-05	0.0	0.0	5.079506e-06	5.6707826e-05	0.0	0.0	7.360198e-06	7.33541e-07
1.2.98.1	0.0	6.745462000000001e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6885531e-06	5.91004e-07	0.0	1.6885531e-06	0.0	0.0	0.0	3.45046e-07	6.745462000000001e-05	0.0	0.0
1.2.99.2	0.0	0.0	0.0	0.0	0.0	2.29415e-06	2.90814e-05	2.18373e-05	0.0	0.0	0.0	0.0	2.18373e-05	0.0	0.0	0.0	0.0	2.90814e-05	0.0	3.97799e-06	1.45816e-06	2.90814e-05	0.0	2.29415e-06
1.2.99.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.20.4.1	4.3687649e-05	0.0	4.996363e-05	0.0001301692399999	6.1702768e-05	0.0	6.1702768e-05	7.3357992e-05	3.1104841e-05	4.3687649e-05	0.0	0.0	7.3357992e-05	6.60273e-05	6.1702768e-05	2.170522e-06	4.3687649e-05	4.996363e-05	2.170522e-06	1.5825224e-05	0.0	0.0	1.5825224e-05	3.1104841e-05
1.21.4.1	0.0	8.306250999999998e-06	1.97023e-06	3.29059e-07	0.0	0.0	0.0	0.0	0.0	0.0	8.306250999999998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.29059e-07	0.0	0.0	0.0
1.21.4.2	0.0	0.0	0.0	8.29411e-07	0.0	2.37631e-07	1.1269694e-05	0.0	3.4724919999999996e-06	1.1269694e-05	3.4724919999999996e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.43652e-06	2.37631e-07	2.37631e-07	2.17486e-06	0.0
1.21.4.3	7.99807e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.63439e-07	0.0	0.0	5.69551e-06	0.0	0.0	0.0	0.0	0.0	5.69551e-06	2.26491e-06	0.0	0.0	0.0	0.0
1.21.4.4	0.0	0.0	2.26491e-06	1.940812e-06	0.0	0.0	0.0	5.69551e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.35291e-07	0.0	3.63439e-07	0.0	0.0	2.35291e-07	0.0	0.0	0.0
1.21.98.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.63803e-06	0.0	0.0	4.41243e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.10964e-06
1.21.98.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.72541e-07	0.0	0.0	0.0	0.0	1.90362e-06	0.0	0.0	0.0	0.0	1.72541e-07	1.90362e-06	0.0	0.0	0.0
1.3.1.1	0.0	2.03057e-06	8.54735e-07	2.6205619e-06	8.54735e-07	2.6205619e-06	8.54735e-07	3.908195e-06	8.54735e-07	0.0	0.0	0.0	1.63733e-06	3.908195e-06	6.895603299999999e-06	0.0	0.0	1.92896579e-05	0.0	0.0	0.0	2.6205619e-06	0.0	1.7870344e-06
1.3.1.10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.65696e-06	2.54672e-05	0.0	4.9198e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.54672e-05	0.0	0.0
1.3.1.12	0.0	0.0	0.00011468748	1.5360970000000002e-05	2.3619251699999996e-05	1.5360970000000002e-05	2.693109e-06	0.0	1.5002536e-05	0.0002616131899999	9.319322e-06	1.220757e-05	0.0	1.5360970000000002e-05	1.5002536e-05	3.2288699999999997e-07	2.1432021e-05	3.5808404999999994e-05	0.0	0.0	1.593264e-05	2.00067e-07	0.00011468748	0.0
1.3.1.14	5.737517e-06	6.844753e-05	0.0	0.0	0.0	4.1045973e-05	9.984588e-05	4.1045973e-05	0.0	0.0	1.194411e-06	0.0	7.149986999999999e-06	0.0	4.49603e-07	0.0	3.2668550000000004e-05	4.49603e-07	3.2668550000000004e-05	6.844753e-05	5.737517e-06	7.149986999999999e-06	6.844753e-05	0.0
1.3.1.2	1.55771e-05	1.10011e-06	0.0	0.0	6.92939e-06	6.92939e-06	1.409385e-06	8.7273e-06	1.69496e-06	1.6781181000000003e-05	1.10011e-06	0.0	1.10011e-06	0.0	1.69496e-06	0.0	0.0	0.0	1.14676e-06	6.22253e-05	6.22253e-05	0.0	0.0	0.0
1.3.1.20	5.4018e-06	0.0	1.01287e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.4018e-06	1.01287e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.3.1.25	0.0	2.3837527000000004e-05	0.0	0.0	0.0	0.0	9.342836e-07	0.0	6.17497e-08	6.17497e-08	0.0	0.0	0.0	0.0	3.5580511e-05	3.5580511e-05	6.17497e-08	0.0	6.17497e-08	2.3837527000000004e-05	9.342836e-07	0.0	0.0	0.0
1.3.1.26	0.0	1.571034e-05	8.40485e-06	5.749104e-05	1.332578e-05	0.0	0.0	6.02141e-06	0.0	1.571034e-05	6.02141e-06	0.0	0.0	0.0	0.0	8.40485e-06	2.702988e-05	0.0	2.55703e-06	0.0	5.46333e-05	8.40485e-06	0.0	8.40485e-06
1.3.1.28	0.0	9.0504106e-06	0.0	0.0	8.079659999999999e-07	8.079659999999999e-07	2.1526651e-05	0.0	0.0	1.2816867e-06	5.2628353899999995e-05	0.0	5.4880863e-05	1.055728e-05	0.0001281028308999	1.066672e-06	1.066672e-06	8.079659999999999e-07	0.0	5.4880863e-05	0.0	0.0001281028308999	0.0	5.4880863e-05
1.3.1.31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.3.1.34	0.0	2.06831e-07	1.77404643e-05	6.2692657e-06	0.0	0.0	6.2692657e-06	6.42251e-07	4.4850351e-06	2.3225827e-05	1.77404643e-05	2.83789424e-05	4.026512e-06	0.0	0.0	2.3225827e-05	0.0	6.42251e-07	2.24498e-06	0.0	7.0054287e-06	0.0001431139557999	3.38428e-07	0.0002339433188
1.3.1.43	0.0	1.1515023e-05	0.0	6.28673e-07	1.007e-06	6.08753e-07	1.324722e-06	0.0	1.1515023e-05	1.1515023e-05	2.69275e-06	6.9126e-06	6.28673e-07	3.2106584e-05	0.0	6.28673e-07	1.007e-06	1.007e-06	0.0	3.29279e-06	3.2106584e-05	0.0	2.39473e-06	0.0
1.3.1.44	0.0	9.36538e-06	0.0	0.0	0.0	0.0	0.0	0.0	9.36538e-06	0.0	0.0	9.36538e-06	0.0	0.0	0.0	0.0	9.36538e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.3.1.54	2.73827e-05	1.62315e-05	0.0	7.909645000000001e-06	2.212155e-06	0.0	6.35274e-07	0.0	0.0	0.0	6.52074e-06	6.35274e-07	2.790028e-05	0.0	0.0	1.648415e-06	6.52074e-06	6.52074e-06	0.0	2.212155e-06	0.0002270128099999	6.35274e-07	0.0	0.0
1.3.1.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.58437e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.3.1.74	0.0	2.14366e-07	0.0	2.14366e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.3.1.76	0.0	2.43866e-07	6.1343223e-05	2.502325e-06	0.0	7.010792e-05	1.36783e-05	2.1760616000000003e-06	7.010792e-05	2.1760616000000003e-06	6.37438e-06	1.204396e-06	7.010792e-05	1.204396e-06	6.37438e-06	1.36783e-05	0.0	6.1343223e-05	2.43866e-07	0.000128569299	0.0	0.0001411097479999	6.37438e-06	1.36783e-05
1.3.1.84	1.63288e-05	5.09022e-07	0.0	0.0	0.0	0.0	3.54558e-06	0.0	0.0	5.09022e-07	3.54558e-06	0.0	0.0	1.1946e-05	0.0	0.0	0.0	0.0	2.58278e-05	0.0	0.0	0.0	0.0	0.0
1.3.1.87	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5422e-07	3.08945e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.77283e-06	0.0	3.08945e-07	0.0
1.3.1.9	2.1729863e-05	0.0	0.000125988936	0.0	5.0522140000000005e-05	6.7627508e-05	0.000199174083	0.00012304734	0.0	0.0	0.00013061861	0.00013061861	0.0	0.0001167706669999	0.0002406501249999	0.000111074724	7.45022712e-05	0.000111074724	6.7627508e-05	0.000168713877	0.0	0.0	0.0	0.00012304734
1.3.1.91	3.3234370000000006e-05	0.0	8.82567e-06	1.2532200000000004e-07	0.0	0.0	0.0	0.0	5.223824e-05	2.06307e-06	0.0	7.41284e-07	0.0	0.0	3.6588130000000005e-05	2.06307e-06	4.22217e-07	0.0	0.0	3.58906e-05	6.1516217e-05	1.2532200000000004e-07	0.0	0.0
1.3.1.95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.3.1.98	0.0	6.3075351e-05	0.0	0.0	0.000310532294	0.0	0.000111276108	0.0	0.000111276108	0.0	0.000111276108	0.0001279884939999	0.000153881069	0.000262148663	8.920753699999998e-05	0.0	0.0	0.0	0.0	0.000111276108	6.3075351e-05	0.000111276108	0.0	0.0
1.3.1.n3	3.30964e-06	0.0	8.36672e-08	0.0	0.0	0.0	2.75854e-07	1.21549e-06	0.0	8.36672e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.30964e-06	1.21549e-06	0.0
1.3.3.1	0.0	8.745e-06	8.745e-06	0.0	0.0	0.0	3.65949e-07	8.68886e-07	0.0	8.745e-06	3.90677e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.90677e-06	0.0	8.68886e-07	0.0	0.0	0.0
1.3.3.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.3.3.3	1.3473830000000002e-06	7.2897194e-05	1.27756638e-05	0.0	0.0	0.0	0.0	1.3473830000000002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.2897194e-05	0.0	0.0	0.0	1.3473830000000002e-06	1.27756638e-05	1.009302e-06	0.0	0.0
1.3.3.4	0.0	2.47237e-05	7.71441e-07	0.00014719534	0.00014719534	1.770954e-06	2.571999e-06	1.112245e-05	2.47237e-05	1.15153e-06	8.309632300000003e-05	0.0	4.4936893e-05	5.055611e-05	0.0	2.47237e-05	0.0	7.71441e-07	0.00014719534	1.15153e-06	0.0	0.0001265626869999	0.0	1.112245e-05
1.3.3.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.3.5.1	4.1530763e-05	0.0	2.7293942e-05	3.7416391e-05	0.0	0.0	2.9221681999999996e-05	0.0	3.7416391e-05	2.9221681999999996e-05	3.7416391e-05	0.00016542049	0.0	5.82193e-05	9.4272663e-05	4.076282e-05	4.076282e-05	0.0	0.0	0.0	0.00016542049	0.0	0.00014433053	5.8321831e-05
1.3.5.2	7.32555e-06	7.32555e-06	1.7981664e-06	4.362421e-06	0.0	8.44169347e-05	7.631807e-05	0.000231137241	0.00015366967	1.81466812e-05	0.0	7.32555e-06	0.0001319185	8.816733e-06	0.00015366967	0.0	0.0	4.362421e-06	8.721140570000002e-05	0.0001319185	9.0474533e-06	0.0	1.81466812e-05	0.0
1.3.5.3	9.2776646e-05	1.7201144e-05	6.318457e-06	0.0	6.094620000000001e-07	0.0	0.0	0.0	2.178944e-05	5.965051e-05	0.0	3.1215746e-05	0.0	2.178944e-05	6.094620000000001e-07	0.0	0.0	0.0	6.094620000000001e-07	0.0	0.0	1.195377e-05	0.0	1.195377e-05
1.3.5.4	1.988164e-05	0.0	0.0	4.016136e-05	0.0	0.0	0.0	0.0	1.988164e-05	0.0	0.0	1.281139e-07	1.988164e-05	4.016136e-05	1.710024e-07	0.0	0.0	0.0	0.0	1.9497915000000003e-05	9.14734e-07	5.02998e-06	0.0	0.0
1.3.7.8	3.314886e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.314886e-05	0.0	3.314886e-05	0.0	0.0	1.418293e-06	0.0	6.019250000000001e-07	0.0	6.02797e-06	1.323659e-05	0.0	3.314886e-05	0.0	3.35481e-06	0.0	0.0
1.3.7.9	0.0	0.0	1.3974885e-06	0.0	0.0	1.3974885e-06	0.0	1.5188407e-06	0.0002378026999999	1.3974885e-06	8.195807e-07	1.3974885e-06	8.195807e-07	0.0	0.0	0.0	0.0	0.0002378026999999	3.680409e-06	0.0	1.5188407e-06	0.0	0.0	0.0
1.3.8.1	2.593094e-05	0.0	4.630266e-05	3.29265875e-05	0.0	0.0	0.0	9.727348699999998e-06	0.0	0.0	0.0	8.765420800000001e-05	0.0	3.29265875e-05	2.361145e-05	0.0	3.1411319999999997e-05	1.028165e-05	2.593094e-05	0.0	2.361145e-05	8.765420800000001e-05	8.765420800000001e-05	3.1411319999999997e-05
1.3.8.13	2.69762e-06	8.92657e-07	0.0	8.92657e-07	0.0	0.0	0.0	0.0	2.81019e-05	0.0	0.0	1.78025e-05	0.0	0.0	8.92657e-07	0.0	5.41683e-07	1.91071e-05	5.41683e-07	5.41683e-07	0.0	0.0	0.0	1.78025e-05
1.3.8.4	0.0	5.33069e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.3.8.7	5.75052e-06	0.0	0.0	2.696434e-05	2.492452e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.0769e-05	2.696434e-05	0.0	0.0	0.0	0.0	2.16087e-07	0.0	2.35524e-05	1.0769e-05	0.0	1.0769e-05	2.16087e-07
1.3.8.8	2.16087e-07	0.0	2.492452e-05	2.16087e-07	0.0	1.13286e-07	0.0	0.0	4.236201e-07	1.13286e-07	1.13286e-07	1.13286e-07	1.13286e-07	0.0	0.0	2.35524e-05	0.0	0.0	4.236201e-07	0.0	0.0	2.696434e-05	2.16087e-07	0.0
1.3.98.1	6.369702999999999e-06	0.0	3.846469e-06	1.63733e-06	3.48996e-06	0.0	0.0	3.4110372e-05	0.0	3.4110372e-05	6.369702999999999e-06	0.0	1.721847e-06	4.142823e-06	5.6342994e-05	4.142823e-06	0.0	1.23472217e-05	2.4923485e-05	4.142823e-06	0.0	0.00018380983	0.0	3.4110372e-05
1.3.98.3	0.0001940900638	0.0001940900638	1.03623e-06	0.0	0.0	0.0	0.0	3.6693349e-05	0.0	0.0	0.0002129643326	1.216456e-05	2.5418766e-06	6.3186523e-05	1.216456e-05	0.0	0.0	4.3227513e-06	0.0	0.0	2.5418766e-06	2.763285e-06	2.763285e-06	0.00018845618
1.3.99.1	0.0	0.0	5.7355329e-05	1.361413e-06	4.6254060000000006e-05	2.6002373999999996e-05	4.452322e-05	0.0	1.15178e-05	4.6254060000000006e-05	0.0	0.0	0.0	0.0	4.6254060000000006e-05	1.569906e-05	2.4122501999999997e-05	2.6002373999999996e-05	0.0	1.361413e-06	0.0001731520205	0.0	4.452322e-05	4.6254060000000006e-05
1.3.99.2	0.0	2.26595e-07	0.0	7.52669e-06	0.0	0.0	7.52669e-06	0.0	2.49418e-06	2.49418e-06	0.0	0.0	0.0	0.0	7.52669e-06	1.47466e-06	2.49418e-06	0.0	1.47466e-06	0.0	2.26595e-07	0.0	0.0	0.0
1.3.99.22	0.0	0.0	0.0	0.0	7.55316e-07	0.0	0.0	0.0	4.2703500000000005e-06	0.0	0.0	0.0	5.266261000000001e-06	0.0	7.20281e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.2703500000000005e-06	0.0
1.3.99.24	0.0	6.59633e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.3.99.33	0.0	0.0	0.0	0.0	1.27212e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.13977e-06	0.0
1.3.99.4	0.0	0.0	0.0	2.3397e-07	0.0	0.0	2.5766091e-05	2.3397e-07	0.0	0.0	0.0	0.0	2.3397e-07	0.0	2.832341e-06	2.832341e-06	0.0	0.0	0.0	0.0	2.5766091e-05	0.0	0.0	0.0
1.4.1.1	3.458507e-05	0.0	3.458507e-05	2.46427e-07	0.0	0.0	6.296835e-06	0.0	2.2238570000000003e-06	4.59129e-05	0.000183994349	2.2238570000000003e-06	0.0	1.57323e-05	9.5430217e-05	0.000122807484	0.0	4.59129e-05	9.3943383e-05	0.0	1.57323e-05	0.0	0.0	4.59129e-05
1.4.1.13	0.0004530392083999	7.647169100000001e-05	6.376968592999999e-05	0.0	3.6823466999999994e-05	0.0005048042611	2.1937411e-05	0.0	0.0	0.0009093863656999	0.0	0.0	0.0001576812943	0.0001629242939999	0.0	0.0	6.101270999999999e-05	0.0	0.000201249771	0.0005048042611	3.6823466999999994e-05	0.000201249771	3.6823466999999994e-05	6.101270999999999e-05
1.4.1.16	8.759982e-06	1.3729588000000002e-05	8.24927e-05	6.4136247e-05	0.0	0.00012927744	0.0	8.759982e-06	0.0	0.0	0.0	4.295471e-06	0.0002296091999999	0.000123839369	2.1219e-06	0.0	3.981423e-05	0.00012927744	0.0	0.0	2.1219e-06	0.0	0.0	0.0
1.4.1.2	2.30662e-05	0.0	1.13038e-06	1.84368e-05	1.7604987999999998e-06	4.26961e-05	0.0	0.0	4.073669e-06	0.0	4.26961e-05	1.84368e-05	0.0	4.19703e-05	2.30662e-05	1.13038e-06	0.0	8.97092e-06	1.2289460000000002e-06	0.0	4.26961e-05	0.0	1.84368e-05	4.073669e-06
1.4.1.21	1.7864e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7864e-05	0.0	0.0	0.0	0.0
1.4.1.3	0.0	4.35002e-07	1.10217e-07	5.89786e-05	0.0	0.0	4.83565e-05	1.44845e-06	2.44462e-05	0.0	0.0	0.0	0.0	2.47224e-05	4.83565e-05	2.44462e-05	5.89786e-05	6.82103e-05	2.37221e-05	4.44806e-05	0.0	2.37221e-05	2.37221e-05	0.0
1.4.1.4	1.6666379000000003e-05	1.7193865000000002e-06	5.279169e-06	1.7193865000000002e-06	2.51656e-07	0.0	2.2034299e-05	0.0	0.0	6.18616e-06	1.6666379000000003e-05	2.2034299e-05	5.279169e-06	0.0	9.2736287e-06	2.51656e-07	0.0	5.05051e-06	0.0	1.6666379000000003e-05	9.2736287e-06	0.0	4.38612e-07	0.0001232488098
1.4.1.9	0.0	2.87789e-07	2.3105619999999997e-06	0.0	0.0	1.734745e-05	1.52912e-06	1.52912e-06	8.38044e-07	0.0	0.0	0.0	0.0	3.08823e-07	0.0	1.056699e-06	1.52912e-06	2.87789e-07	1.52912e-06	1.056699e-06	1.36048e-05	0.0	0.0	0.0
1.4.3.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.16604e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.16604e-06	0.0	0.0	0.0
1.4.3.16	0.0001170783366	0.0	4.658334200000001e-05	6.9553361e-05	3.9900117e-05	0.0	4.98562767e-05	0.0001318809178	0.0	2.9411461e-05	0.0	0.0001170783366	0.0	0.0	4.658334200000001e-05	0.0002529649	0.0001409874783	0.0001409874783	4.98562767e-05	8.6995382e-05	8.6995382e-05	0.0	1.593547e-06	0.0
1.4.3.19	0.0	2.2674095e-05	0.0	1.374568e-07	3.49045e-06	3.936973e-06	0.0	0.0	0.0	0.0	0.0	1.516388e-06	0.0	0.0	0.0	0.0	0.0	1.374568e-07	5.07328e-06	0.0	0.0	0.0	2.7062063e-05	0.0
1.4.3.21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8980139e-06	3.8980139e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.4.3.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.4.3.5	2.8663366e-06	9.51652909e-05	1.8344137e-05	0.0	0.0	1.83128e-06	5.639181000000001e-06	1.2263304e-05	1.5103762999999998e-05	0.0	0.0	7.732639e-06	1.8344137e-05	0.0	7.732639e-06	7.732639e-06	1.2263304e-05	0.0	2.4541332e-05	1.958734e-06	0.0	0.0	0.0	0.0
1.4.4.2	3.7187879e-05	0.0	0.0	0.0	0.0001790185558	0.0	0.0002747943998	2.554056e-05	5.456017299999999e-05	1.2802430000000002e-06	1.2802430000000002e-06	4.0400881e-05	3.1295275e-05	0.0002747943998	0.0001790185558	0.0001768042879999	5.1526364700000005e-05	5.1526364700000005e-05	2.554056e-05	3.7187879e-05	0.0001768042879999	0.0	9.52271257e-05	0.0002747943998
1.4.7.1	3.424547000000001e-05	1.883195e-06	3.63623e-07	3.63623e-07	0.0	4.0989234e-05	1.076239e-05	1.883195e-06	0.0	2.2496369e-05	0.0	0.0	7.10493e-06	3.424547000000001e-05	0.0	0.0	0.0	3.63623e-07	0.0	0.0	2.2496369e-05	0.0	2.85752e-05	0.0
1.4.99.6	5.68754e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.087426000000002e-07	1.171563e-06	5.68754e-06	6.087426000000002e-07	0.0	6.087426000000002e-07	1.171563e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.184185389999999e-05	0.0
1.5.1.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.5.1.2	2.0066177e-05	0.000222501205	0.0001343308309999	0.0002465000559999	2.0066177e-05	6.333412099999999e-05	6.333412099999999e-05	9.2982327e-05	0.0001343308309999	6.758155440000002e-05	0.0	0.0	2.7301131000000003e-05	0.000222501205	0.000111771202	0.0	0.0	9.9655237e-05	0.000298483893	0.0	9.9655237e-05	2.7301131000000003e-05	9.27779503e-05	0.00012332944
1.5.1.20	0.00018815792	0.000106382551	0.0	0.000130489065	0.000272365805	0.000202036814	0.00014128446	0.000272785684	0.0	0.000243630356	4.593570600000001e-05	4.593570600000001e-05	0.000272785684	0.000272365805	0.000237765243	0.000106382551	0.0	5.59457e-05	0.000255821194	0.000255821194	0.000122199286	0.0001937473	0.00018815792	0.000272785684
1.5.1.3	8.50731e-05	7.7687947e-05	0.0	5.190680099999999e-05	0.000197144194	0.0001145656149999	2.91163328e-05	0.0	7.12813353e-05	5.7824798700000005e-05	0.0	7.12813353e-05	0.000197144194	0.0003072819187	8.50731e-05	0.0002166162339999	9.019826390000002e-05	0.000197144194	0.000197144194	0.000197144194	0.000141470134	0.0	0.0002166162339999	7.7687947e-05
